location,month,day_of_week,hour,crash_risk_count,fatal_crashes,serious_crashes,crash_risk_level
Sydney CBD,1,Wednesday,6,8,0,2,medium
Sydney CBD,1,Wednesday,8,17,0,8,medium
Sydney CBD,1,Wednesday,10,12,0,5,medium
Sydney CBD,1,Wednesday,12,11,1,1,medium
Sydney CBD,1,Wednesday,14,31,0,4,high
Sydney CBD,1,Wednesday,16,27,0,9,high
Sydney CBD,1,Wednesday,18,22,0,3,high
Sydney CBD,1,Wednesday,20,8,0,3,medium
Sydney CBD,1,Wednesday,22,8,0,1,medium
Sydney CBD,2,Friday,0,3,0,1,low
Sydney CBD,2,Friday,4,5,0,1,low
Sydney CBD,2,Friday,6,12,0,2,medium
Sydney CBD,2,Friday,8,12,0,3,medium
Sydney CBD,2,Friday,10,13,0,4,medium
Sydney CBD,2,Friday,12,18,0,2,medium
Sydney CBD,2,Friday,14,26,0,4,high
Sydney CBD,2,Friday,16,25,0,5,high
Sydney CBD,2,Friday,18,16,0,3,medium
Sydney CBD,2,Friday,20,11,0,4,medium
Sydney CBD,2,Friday,22,10,0,0,medium
Sydney CBD,2,Monday,0,2,0,0,low
Sydney CBD,2,Monday,2,7,0,0,medium
Sydney CBD,2,Monday,4,4,0,0,low
Sydney CBD,2,Monday,6,15,0,3,medium
Sydney CBD,2,Monday,8,13,0,1,medium
Sydney CBD,2,Monday,10,20,0,5,medium
Sydney CBD,2,Monday,12,19,0,8,medium
Sydney CBD,2,Monday,14,19,0,0,medium
Sydney CBD,2,Monday,16,19,0,4,medium
Sydney CBD,2,Monday,18,10,0,4,medium
Sydney CBD,2,Monday,20,13,0,0,medium
Sydney CBD,2,Monday,22,4,0,0,low
Sydney CBD,2,Saturday,0,4,0,0,low
Sydney CBD,2,Saturday,2,7,0,3,medium
Sydney CBD,2,Saturday,4,11,0,3,medium
Sydney CBD,2,Saturday,6,10,1,4,medium
Sydney CBD,2,Saturday,8,13,0,2,medium
Sydney CBD,2,Saturday,10,18,0,3,medium
Sydney CBD,2,Saturday,12,22,0,2,high
Sydney CBD,2,Saturday,14,25,0,4,high
Sydney CBD,2,Saturday,16,16,0,3,medium
Sydney CBD,2,Saturday,18,20,0,5,medium
Sydney CBD,2,Saturday,20,15,0,2,medium
Sydney CBD,2,Saturday,22,12,0,3,medium
Sydney CBD,2,Sunday,0,5,0,3,low
Sydney CBD,2,Sunday,2,11,0,3,medium
Sydney CBD,2,Sunday,4,5,0,1,low
Sydney CBD,2,Sunday,6,3,0,0,low
Sydney CBD,2,Sunday,8,12,0,4,medium
Sydney CBD,2,Sunday,10,11,0,3,medium
Sydney CBD,2,Sunday,12,13,0,5,medium
Sydney CBD,2,Sunday,14,13,0,3,medium
Sydney CBD,2,Sunday,16,13,0,0,medium
Sydney CBD,2,Sunday,18,12,0,3,medium
Sydney CBD,2,Sunday,20,12,0,5,medium
Sydney CBD,2,Sunday,22,9,0,2,medium
Sydney CBD,2,Thursday,0,4,0,2,low
Sydney CBD,2,Thursday,4,4,1,1,low
Sydney CBD,2,Thursday,6,25,0,7,high
Sydney CBD,2,Thursday,8,22,0,1,high
Sydney CBD,2,Thursday,10,15,0,3,medium
Sydney CBD,2,Thursday,12,12,0,2,medium
Sydney CBD,2,Thursday,14,24,1,4,high
Sydney CBD,2,Thursday,16,22,0,2,high
Sydney CBD,2,Thursday,18,20,0,2,medium
Sydney CBD,2,Thursday,20,11,0,2,medium
Sydney CBD,2,Thursday,22,3,0,0,low
Sydney CBD,2,Tuesday,0,1,0,0,low
Sydney CBD,2,Tuesday,2,2,0,0,low
Sydney CBD,2,Tuesday,4,3,0,0,low
Sydney CBD,2,Tuesday,6,22,0,4,high
Sydney CBD,2,Tuesday,8,26,0,6,high
Sydney CBD,2,Tuesday,10,20,0,4,medium
Sydney CBD,2,Tuesday,12,19,0,2,medium
Sydney CBD,2,Tuesday,14,15,0,2,medium
Sydney CBD,2,Tuesday,16,22,0,6,high
Sydney CBD,2,Tuesday,18,16,0,3,medium
Sydney CBD,2,Tuesday,20,9,0,3,medium
Sydney CBD,2,Tuesday,22,3,0,0,low
Sydney CBD,2,Wednesday,0,7,1,1,medium
Sydney CBD,2,Wednesday,2,1,0,0,low
Sydney CBD,2,Wednesday,4,3,0,0,low
Sydney CBD,2,Wednesday,6,19,0,3,medium
Sydney CBD,2,Wednesday,8,27,0,3,high
Sydney CBD,2,Wednesday,10,14,0,1,medium
Sydney CBD,2,Wednesday,12,10,0,4,medium
Sydney CBD,2,Wednesday,14,15,0,3,medium
Sydney CBD,2,Wednesday,16,34,0,7,high
Sydney CBD,2,Wednesday,18,10,0,1,medium
Sydney CBD,2,Wednesday,20,8,0,1,medium
Sydney CBD,2,Wednesday,22,7,0,1,medium
Sydney CBD,3,Friday,0,3,0,0,low
Sydney CBD,3,Friday,4,6,0,0,medium
Sydney CBD,3,Friday,6,15,0,3,medium
Sydney CBD,3,Friday,8,25,0,7,high
Sydney CBD,3,Friday,10,13,0,3,medium
Sydney CBD,3,Friday,12,21,0,5,high
Sydney CBD,3,Friday,14,22,1,6,high
Sydney CBD,3,Friday,16,26,0,4,high
Sydney CBD,3,Friday,18,17,0,3,medium
Sydney CBD,3,Friday,20,14,0,5,medium
Sydney CBD,3,Friday,22,7,0,1,medium
Sydney CBD,3,Monday,0,5,0,0,low
Sydney CBD,3,Monday,4,5,0,1,low
Sydney CBD,3,Monday,6,18,0,5,medium
Sydney CBD,3,Monday,8,23,0,4,high
Sydney CBD,3,Monday,10,11,0,5,medium
Sydney CBD,3,Monday,12,15,0,2,medium
Sydney CBD,3,Monday,14,23,0,7,high
Sydney CBD,3,Monday,16,22,0,6,high
Sydney CBD,3,Monday,18,13,0,5,medium
Sydney CBD,3,Monday,20,13,0,3,medium
Sydney CBD,3,Monday,22,6,0,1,medium
Sydney CBD,3,Saturday,0,8,0,1,medium
Sydney CBD,3,Saturday,2,7,0,0,medium
Sydney CBD,3,Saturday,4,6,0,0,medium
Sydney CBD,3,Saturday,6,11,0,4,medium
Sydney CBD,3,Saturday,8,16,0,6,medium
Sydney CBD,3,Saturday,10,25,0,2,high
Sydney CBD,3,Saturday,12,16,0,5,medium
Sydney CBD,3,Saturday,14,15,0,0,medium
Sydney CBD,3,Saturday,16,25,0,6,high
Sydney CBD,3,Saturday,18,15,0,4,medium
Sydney CBD,3,Saturday,20,15,0,2,medium
Sydney CBD,3,Saturday,22,19,0,3,medium
Sydney CBD,3,Sunday,0,9,0,0,medium
Sydney CBD,3,Sunday,2,6,0,0,medium
Sydney CBD,3,Sunday,4,3,0,0,low
Sydney CBD,3,Sunday,6,5,0,0,low
Sydney CBD,3,Sunday,8,5,0,0,low
Sydney CBD,3,Sunday,10,9,0,1,medium
Sydney CBD,3,Sunday,12,18,0,2,medium
Sydney CBD,3,Sunday,14,17,1,5,medium
Sydney CBD,3,Sunday,16,16,0,5,medium
Sydney CBD,3,Sunday,18,13,0,3,medium
Sydney CBD,3,Sunday,20,21,0,1,high
Sydney CBD,3,Sunday,22,6,0,2,medium
Sydney CBD,3,Thursday,0,4,0,0,low
Sydney CBD,3,Thursday,2,1,0,1,low
Sydney CBD,3,Thursday,4,6,0,1,medium
Sydney CBD,3,Thursday,6,17,0,5,medium
Sydney CBD,3,Thursday,8,27,0,8,high
Sydney CBD,3,Thursday,10,16,0,6,medium
Sydney CBD,3,Thursday,12,22,0,3,high
Sydney CBD,3,Thursday,14,19,0,1,medium
Sydney CBD,3,Thursday,16,39,0,5,high
Sydney CBD,3,Thursday,18,11,0,4,medium
Sydney CBD,3,Thursday,20,18,1,3,medium
Sydney CBD,3,Thursday,22,10,0,0,medium
Sydney CBD,3,Tuesday,0,3,0,0,low
Sydney CBD,3,Tuesday,2,1,0,0,low
Sydney CBD,3,Tuesday,4,3,0,0,low
Sydney CBD,3,Tuesday,6,21,0,7,high
Sydney CBD,3,Tuesday,8,15,0,1,medium
Sydney CBD,3,Tuesday,10,20,0,3,medium
Sydney CBD,3,Tuesday,12,19,0,7,medium
Sydney CBD,3,Tuesday,14,23,0,2,high
Sydney CBD,3,Tuesday,16,33,0,6,high
Sydney CBD,3,Tuesday,18,17,0,3,medium
Sydney CBD,3,Tuesday,20,9,0,1,medium
Sydney CBD,3,Tuesday,22,9,0,1,medium
Sydney CBD,3,Wednesday,0,3,0,1,low
Sydney CBD,3,Wednesday,2,1,0,0,low
Sydney CBD,3,Wednesday,4,3,0,0,low
Sydney CBD,3,Wednesday,6,18,0,3,medium
Sydney CBD,3,Wednesday,8,29,1,8,high
Sydney CBD,3,Wednesday,10,24,1,4,high
Sydney CBD,3,Wednesday,12,17,0,3,medium
Sydney CBD,3,Wednesday,14,21,1,6,high
Sydney CBD,3,Wednesday,16,27,0,5,high
Sydney CBD,3,Wednesday,18,14,0,3,medium
Sydney CBD,3,Wednesday,20,8,0,1,medium
Sydney CBD,3,Wednesday,22,9,0,2,medium
Sydney CBD,4,Friday,0,10,1,1,medium
Sydney CBD,4,Friday,2,1,0,0,low
Sydney CBD,4,Friday,4,3,0,2,low
Sydney CBD,4,Friday,6,7,0,3,medium
Sydney CBD,4,Friday,8,26,0,2,high
Sydney CBD,4,Friday,10,16,0,1,medium
Sydney CBD,4,Friday,12,14,0,5,medium
Sydney CBD,4,Friday,14,15,1,2,medium
Sydney CBD,4,Friday,16,16,0,4,medium
Sydney CBD,4,Friday,18,14,1,2,medium
Sydney CBD,4,Friday,20,13,1,3,medium
Sydney CBD,4,Friday,22,19,0,4,medium
Sydney CBD,4,Monday,0,7,0,1,medium
Sydney CBD,4,Monday,2,2,0,0,low
Sydney CBD,4,Monday,4,3,0,1,low
Sydney CBD,4,Monday,6,6,0,2,medium
Sydney CBD,4,Monday,8,13,0,4,medium
Sydney CBD,4,Monday,10,15,0,2,medium
Sydney CBD,4,Monday,12,11,0,4,medium
Sydney CBD,4,Monday,14,14,0,3,medium
Sydney CBD,4,Monday,16,12,0,2,medium
Sydney CBD,4,Monday,18,16,1,4,medium
Sydney CBD,4,Monday,20,7,0,3,medium
Sydney CBD,4,Monday,22,5,0,2,low
Sydney CBD,4,Saturday,0,4,0,1,low
Sydney CBD,4,Saturday,2,5,0,2,low
Sydney CBD,4,Saturday,4,7,0,0,medium
Sydney CBD,4,Saturday,6,5,0,1,low
Sydney CBD,4,Saturday,8,9,1,2,medium
Sydney CBD,4,Saturday,10,20,0,3,medium
Sydney CBD,4,Saturday,12,24,0,4,high
Sydney CBD,4,Saturday,14,21,0,2,high
Sydney CBD,4,Saturday,16,18,1,4,medium
Sydney CBD,4,Saturday,18,20,0,6,medium
Sydney CBD,4,Saturday,20,9,0,1,medium
Sydney CBD,4,Saturday,22,7,0,2,medium
Sydney CBD,4,Sunday,0,12,0,0,medium
Sydney CBD,4,Sunday,2,5,0,0,low
Sydney CBD,4,Sunday,4,3,0,0,low
Sydney CBD,4,Sunday,6,1,0,1,low
Sydney CBD,4,Sunday,8,7,0,1,medium
Sydney CBD,4,Sunday,10,8,0,1,medium
Sydney CBD,4,Sunday,12,12,0,2,medium
Sydney CBD,4,Sunday,14,11,0,1,medium
Sydney CBD,4,Sunday,16,13,0,3,medium
Sydney CBD,4,Sunday,18,12,0,1,medium
Sydney CBD,4,Sunday,20,7,1,2,medium
Sydney CBD,4,Sunday,22,6,0,1,medium
Sydney CBD,4,Thursday,0,6,0,2,medium
Sydney CBD,4,Thursday,2,1,0,0,low
Sydney CBD,4,Thursday,4,5,0,2,low
Sydney CBD,4,Thursday,6,14,1,4,medium
Sydney CBD,4,Thursday,8,14,0,2,medium
Sydney CBD,4,Thursday,10,19,0,3,medium
Sydney CBD,4,Thursday,12,23,1,3,high
Sydney CBD,4,Thursday,14,35,0,10,high
Sydney CBD,4,Thursday,16,21,0,5,high
Sydney CBD,4,Thursday,18,24,1,6,high
Sydney CBD,4,Thursday,20,10,0,1,medium
Sydney CBD,4,Thursday,22,10,0,0,medium
Sydney CBD,4,Tuesday,0,3,0,0,low
Sydney CBD,4,Tuesday,2,2,0,0,low
Sydney CBD,4,Tuesday,4,7,1,2,medium
Sydney CBD,4,Tuesday,6,18,0,5,medium
Sydney CBD,4,Tuesday,8,17,0,4,medium
Sydney CBD,4,Tuesday,10,14,0,3,medium
Sydney CBD,4,Tuesday,12,17,0,5,medium
Sydney CBD,4,Tuesday,14,17,0,5,medium
Sydney CBD,4,Tuesday,16,23,0,7,high
Sydney CBD,4,Tuesday,18,23,0,6,high
Sydney CBD,4,Tuesday,20,11,1,3,medium
Sydney CBD,4,Tuesday,22,6,0,1,medium
Sydney CBD,4,Wednesday,0,3,0,1,low
Sydney CBD,4,Wednesday,2,3,0,2,low
Sydney CBD,4,Wednesday,4,5,0,2,low
Sydney CBD,4,Wednesday,6,21,0,3,high
Sydney CBD,4,Wednesday,8,12,0,2,medium
Sydney CBD,4,Wednesday,10,16,0,1,medium
Sydney CBD,4,Wednesday,12,19,0,3,medium
Sydney CBD,4,Wednesday,14,20,0,3,medium
Sydney CBD,4,Wednesday,16,29,1,3,high
Sydney CBD,4,Wednesday,18,19,0,1,medium
Sydney CBD,4,Wednesday,20,8,0,3,medium
Sydney CBD,4,Wednesday,22,5,0,2,low
Sydney CBD,5,Friday,0,5,0,2,low
Sydney CBD,5,Friday,2,3,0,1,low
Sydney CBD,5,Friday,4,4,0,0,low
Sydney CBD,5,Friday,6,14,0,5,medium
Sydney CBD,5,Friday,8,25,0,4,high
Sydney CBD,5,Friday,10,19,0,6,medium
Sydney CBD,5,Friday,12,19,0,5,medium
Sydney CBD,5,Friday,14,28,0,8,high
Sydney CBD,5,Friday,16,26,0,7,high
Sydney CBD,5,Friday,18,24,0,4,high
Sydney CBD,5,Friday,20,14,0,1,medium
Sydney CBD,5,Friday,22,10,0,4,medium
Sydney CBD,5,Monday,0,5,0,0,low
Sydney CBD,5,Monday,2,2,0,1,low
Sydney CBD,5,Monday,4,7,0,1,medium
Sydney CBD,5,Monday,6,23,0,4,high
Sydney CBD,5,Monday,8,15,0,5,medium
Sydney CBD,5,Monday,10,19,0,5,medium
Sydney CBD,5,Monday,12,17,0,2,medium
Sydney CBD,5,Monday,14,16,0,7,medium
Sydney CBD,5,Monday,16,33,0,7,high
Sydney CBD,5,Monday,18,18,0,6,medium
Sydney CBD,5,Monday,20,2,0,1,low
Sydney CBD,5,Monday,22,8,0,1,medium
Sydney CBD,5,Saturday,0,12,0,1,medium
Sydney CBD,5,Saturday,2,5,0,0,low
Sydney CBD,5,Saturday,4,9,0,2,medium
Sydney CBD,5,Saturday,6,10,0,4,medium
Sydney CBD,5,Saturday,8,14,0,5,medium
Sydney CBD,5,Saturday,10,36,1,7,high
Sydney CBD,5,Saturday,12,34,0,5,high
Sydney CBD,5,Saturday,14,23,0,7,high
Sydney CBD,5,Saturday,16,20,0,4,medium
Sydney CBD,5,Saturday,18,19,0,2,medium
Sydney CBD,5,Saturday,20,7,0,1,medium
Sydney CBD,5,Saturday,22,13,0,4,medium
Sydney CBD,5,Sunday,0,10,0,1,medium
Sydney CBD,5,Sunday,2,5,0,2,low
Sydney CBD,5,Sunday,4,7,0,0,medium
Sydney CBD,5,Sunday,6,4,0,0,low
Sydney CBD,5,Sunday,8,8,0,2,medium
Sydney CBD,5,Sunday,10,19,0,3,medium
Sydney CBD,5,Sunday,12,16,0,2,medium
Sydney CBD,5,Sunday,14,16,0,3,medium
Sydney CBD,5,Sunday,16,13,0,2,medium
Sydney CBD,5,Sunday,18,13,0,3,medium
Sydney CBD,5,Sunday,20,7,0,2,medium
Sydney CBD,5,Sunday,22,9,0,2,medium
Sydney CBD,5,Thursday,0,9,1,4,medium
Sydney CBD,5,Thursday,2,6,0,0,medium
Sydney CBD,5,Thursday,4,2,0,0,low
Sydney CBD,5,Thursday,6,18,0,6,medium
Sydney CBD,5,Thursday,8,18,0,3,medium
Sydney CBD,5,Thursday,10,18,0,3,medium
Sydney CBD,5,Thursday,12,20,0,4,medium
Sydney CBD,5,Thursday,14,28,0,4,high
Sydney CBD,5,Thursday,16,24,0,2,high
Sydney CBD,5,Thursday,18,29,0,7,high
Sydney CBD,5,Thursday,20,13,0,4,medium
Sydney CBD,5,Thursday,22,13,0,2,medium
Sydney CBD,5,Tuesday,0,3,0,1,low
Sydney CBD,5,Tuesday,2,1,0,0,low
Sydney CBD,5,Tuesday,4,4,0,0,low
Sydney CBD,5,Tuesday,6,16,0,3,medium
Sydney CBD,5,Tuesday,8,39,0,11,high
Sydney CBD,5,Tuesday,10,10,0,0,medium
Sydney CBD,5,Tuesday,12,14,0,4,medium
Sydney CBD,5,Tuesday,14,25,0,6,high
Sydney CBD,5,Tuesday,16,29,0,4,high
Sydney CBD,5,Tuesday,18,16,0,5,medium
Sydney CBD,5,Tuesday,20,9,0,2,medium
Sydney CBD,5,Tuesday,22,9,1,0,medium
Sydney CBD,5,Wednesday,0,1,0,0,low
Sydney CBD,5,Wednesday,2,2,0,0,low
Sydney CBD,5,Wednesday,4,3,0,1,low
Sydney CBD,5,Wednesday,6,21,0,2,high
Sydney CBD,5,Wednesday,8,18,0,5,medium
Sydney CBD,5,Wednesday,10,20,1,4,medium
Sydney CBD,5,Wednesday,12,25,0,4,high
Sydney CBD,5,Wednesday,14,20,0,3,medium
Sydney CBD,5,Wednesday,16,16,0,2,medium
Sydney CBD,5,Wednesday,18,26,0,6,high
Sydney CBD,5,Wednesday,20,11,0,3,medium
Sydney CBD,5,Wednesday,22,6,1,2,medium
Sydney CBD,6,Friday,0,2,0,0,low
Sydney CBD,6,Friday,2,4,0,0,low
Sydney CBD,6,Friday,4,5,0,3,low
Sydney CBD,6,Friday,6,4,0,0,low
Sydney CBD,6,Friday,8,15,0,3,medium
Sydney CBD,6,Friday,10,13,0,1,medium
Sydney CBD,6,Friday,12,18,1,4,medium
Sydney CBD,6,Friday,14,15,0,3,medium
Sydney CBD,6,Friday,16,28,1,3,high
Sydney CBD,6,Friday,18,25,0,3,high
Sydney CBD,6,Friday,20,12,0,3,medium
Sydney CBD,6,Friday,22,19,0,3,medium
Sydney CBD,6,Monday,0,3,0,0,low
Sydney CBD,6,Monday,2,2,0,0,low
Sydney CBD,6,Monday,4,3,0,0,low
Sydney CBD,6,Monday,6,11,0,1,medium
Sydney CBD,6,Monday,8,15,0,4,medium
Sydney CBD,6,Monday,10,18,0,4,medium
Sydney CBD,6,Monday,12,11,0,2,medium
Sydney CBD,6,Monday,14,17,0,4,medium
Sydney CBD,6,Monday,16,19,0,7,medium
Sydney CBD,6,Monday,18,6,0,2,medium
Sydney CBD,6,Monday,20,8,0,3,medium
Sydney CBD,6,Monday,22,5,0,0,low
Sydney CBD,6,Saturday,0,6,0,2,medium
Sydney CBD,6,Saturday,2,4,0,0,low
Sydney CBD,6,Saturday,4,7,0,1,medium
Sydney CBD,6,Saturday,6,7,0,0,medium
Sydney CBD,6,Saturday,8,15,0,6,medium
Sydney CBD,6,Saturday,10,21,0,6,high
Sydney CBD,6,Saturday,12,26,1,6,high
Sydney CBD,6,Saturday,14,23,2,5,high
Sydney CBD,6,Saturday,16,24,0,1,high
Sydney CBD,6,Saturday,18,22,0,2,high
Sydney CBD,6,Saturday,20,15,0,1,medium
Sydney CBD,6,Saturday,22,16,0,3,medium
Sydney CBD,6,Sunday,0,7,0,0,medium
Sydney CBD,6,Sunday,2,3,0,0,low
Sydney CBD,6,Sunday,4,2,0,0,low
Sydney CBD,6,Sunday,6,4,0,1,low
Sydney CBD,6,Sunday,8,8,0,4,medium
Sydney CBD,6,Sunday,10,12,0,2,medium
Sydney CBD,6,Sunday,12,21,0,3,high
Sydney CBD,6,Sunday,14,11,0,0,medium
Sydney CBD,6,Sunday,16,11,0,4,medium
Sydney CBD,6,Sunday,18,20,0,4,medium
Sydney CBD,6,Sunday,20,6,0,0,medium
Sydney CBD,6,Sunday,22,7,0,0,medium
Sydney CBD,6,Thursday,0,2,0,0,low
Sydney CBD,6,Thursday,2,4,0,2,low
Sydney CBD,6,Thursday,4,2,0,1,low
Sydney CBD,6,Thursday,6,15,0,0,medium
Sydney CBD,6,Thursday,8,21,0,4,high
Sydney CBD,6,Thursday,10,25,1,5,high
Sydney CBD,6,Thursday,12,20,0,2,medium
Sydney CBD,6,Thursday,14,29,0,6,high
Sydney CBD,6,Thursday,16,28,0,3,high
Sydney CBD,6,Thursday,18,30,0,6,high
Sydney CBD,6,Thursday,20,8,0,1,medium
Sydney CBD,6,Thursday,22,12,0,2,medium
Sydney CBD,6,Tuesday,0,2,0,1,low
Sydney CBD,6,Tuesday,2,3,0,0,low
Sydney CBD,6,Tuesday,4,4,0,1,low
Sydney CBD,6,Tuesday,6,25,0,7,high
Sydney CBD,6,Tuesday,8,20,0,0,medium
Sydney CBD,6,Tuesday,10,22,0,6,high
Sydney CBD,6,Tuesday,12,16,0,2,medium
Sydney CBD,6,Tuesday,14,32,0,2,high
Sydney CBD,6,Tuesday,16,28,0,3,high
Sydney CBD,6,Tuesday,18,19,1,5,medium
Sydney CBD,6,Tuesday,20,12,0,0,medium
Sydney CBD,6,Tuesday,22,3,0,1,low
Sydney CBD,6,Wednesday,0,3,0,1,low
Sydney CBD,6,Wednesday,4,4,0,0,low
Sydney CBD,6,Wednesday,6,24,0,6,high
Sydney CBD,6,Wednesday,8,18,0,4,medium
Sydney CBD,6,Wednesday,10,21,0,2,high
Sydney CBD,6,Wednesday,12,20,0,2,medium
Sydney CBD,6,Wednesday,14,22,0,6,high
Sydney CBD,6,Wednesday,16,29,0,6,high
Sydney CBD,6,Wednesday,18,26,0,6,high
Sydney CBD,6,Wednesday,20,5,0,1,low
Sydney CBD,6,Wednesday,22,4,0,1,low
Sydney CBD,7,Friday,0,5,0,1,low
Sydney CBD,7,Friday,2,3,0,0,low
Sydney CBD,7,Friday,4,3,0,2,low
Sydney CBD,7,Friday,6,17,0,1,medium
Sydney CBD,7,Friday,8,23,0,1,high
Sydney CBD,7,Friday,10,13,0,1,medium
Sydney CBD,7,Friday,12,14,0,1,medium
Sydney CBD,7,Friday,14,16,0,4,medium
Sydney CBD,7,Friday,16,26,0,4,high
Sydney CBD,7,Friday,18,18,0,3,medium
Sydney CBD,7,Friday,20,20,0,4,medium
Sydney CBD,7,Friday,22,4,0,2,low
Sydney CBD,7,Monday,0,1,0,1,low
Sydney CBD,7,Monday,2,2,0,0,low
Sydney CBD,7,Monday,4,2,0,1,low
Sydney CBD,7,Monday,6,10,0,2,medium
Sydney CBD,7,Monday,8,14,0,2,medium
Sydney CBD,7,Monday,10,15,0,2,medium
Sydney CBD,7,Monday,12,14,0,5,medium
Sydney CBD,7,Monday,14,16,0,3,medium
Sydney CBD,7,Monday,16,15,1,5,medium
Sydney CBD,7,Monday,18,14,0,2,medium
Sydney CBD,7,Monday,20,13,0,4,medium
Sydney CBD,7,Monday,22,6,0,0,medium
Sydney CBD,7,Saturday,0,4,0,1,low
Sydney CBD,7,Saturday,2,4,0,0,low
Sydney CBD,7,Saturday,4,4,0,0,low
Sydney CBD,7,Saturday,6,7,0,3,medium
Sydney CBD,7,Saturday,8,12,0,1,medium
Sydney CBD,7,Saturday,10,25,0,4,high
Sydney CBD,7,Saturday,12,21,0,4,high
Sydney CBD,7,Saturday,14,22,0,5,high
Sydney CBD,7,Saturday,16,23,0,4,high
Sydney CBD,7,Saturday,18,21,0,3,high
Sydney CBD,7,Saturday,20,17,0,7,medium
Sydney CBD,7,Saturday,22,13,0,1,medium
Sydney CBD,7,Sunday,0,8,0,3,medium
Sydney CBD,7,Sunday,2,5,0,1,low
Sydney CBD,7,Sunday,4,3,0,1,low
Sydney CBD,7,Sunday,6,7,0,2,medium
Sydney CBD,7,Sunday,8,15,0,5,medium
Sydney CBD,7,Sunday,10,2,0,1,low
Sydney CBD,7,Sunday,12,17,0,1,medium
Sydney CBD,7,Sunday,14,15,0,1,medium
Sydney CBD,7,Sunday,16,12,0,2,medium
Sydney CBD,7,Sunday,18,20,0,6,medium
Sydney CBD,7,Sunday,20,4,0,0,low
Sydney CBD,7,Sunday,22,5,0,3,low
Sydney CBD,7,Thursday,0,1,0,1,low
Sydney CBD,7,Thursday,2,2,0,0,low
Sydney CBD,7,Thursday,4,9,0,2,medium
Sydney CBD,7,Thursday,6,15,0,2,medium
Sydney CBD,7,Thursday,8,19,0,4,medium
Sydney CBD,7,Thursday,10,17,1,5,medium
Sydney CBD,7,Thursday,12,18,0,2,medium
Sydney CBD,7,Thursday,14,19,0,2,medium
Sydney CBD,7,Thursday,16,29,0,6,high
Sydney CBD,7,Thursday,18,12,0,1,medium
Sydney CBD,7,Thursday,20,15,0,2,medium
Sydney CBD,7,Thursday,22,8,0,0,medium
Sydney CBD,7,Tuesday,0,4,0,1,low
Sydney CBD,7,Tuesday,2,2,0,0,low
Sydney CBD,7,Tuesday,4,2,0,0,low
Sydney CBD,7,Tuesday,6,10,0,3,medium
Sydney CBD,7,Tuesday,8,13,0,1,medium
Sydney CBD,7,Tuesday,10,13,0,3,medium
Sydney CBD,7,Tuesday,12,6,0,1,medium
Sydney CBD,7,Tuesday,14,17,0,3,medium
Sydney CBD,7,Tuesday,16,26,0,9,high
Sydney CBD,7,Tuesday,18,19,0,4,medium
Sydney CBD,7,Tuesday,20,12,0,1,medium
Sydney CBD,7,Tuesday,22,7,0,4,medium
Sydney CBD,7,Wednesday,0,2,0,0,low
Sydney CBD,7,Wednesday,2,4,0,0,low
Sydney CBD,7,Wednesday,4,2,0,1,low
Sydney CBD,7,Wednesday,6,16,0,5,medium
Sydney CBD,7,Wednesday,8,19,0,6,medium
Sydney CBD,7,Wednesday,10,23,1,4,high
Sydney CBD,7,Wednesday,12,15,0,1,medium
Sydney CBD,7,Wednesday,14,22,0,7,high
Sydney CBD,7,Wednesday,16,33,0,9,high
Sydney CBD,7,Wednesday,18,22,0,5,high
Sydney CBD,7,Wednesday,20,6,0,1,medium
Sydney CBD,7,Wednesday,22,6,0,2,medium
Sydney CBD,8,Friday,0,3,1,1,low
Sydney CBD,8,Friday,2,5,0,2,low
Sydney CBD,8,Friday,4,5,0,2,low
Sydney CBD,8,Friday,6,17,0,4,medium
Sydney CBD,8,Friday,8,27,0,4,high
Sydney CBD,8,Friday,10,17,0,7,medium
Sydney CBD,8,Friday,12,20,0,4,medium
Sydney CBD,8,Friday,14,26,0,3,high
Sydney CBD,8,Friday,16,28,0,3,high
Sydney CBD,8,Friday,18,18,0,2,medium
Sydney CBD,8,Friday,20,9,1,2,medium
Sydney CBD,8,Friday,22,11,0,0,medium
Sydney CBD,8,Monday,0,4,0,0,low
Sydney CBD,8,Monday,2,1,0,0,low
Sydney CBD,8,Monday,4,5,0,2,low
Sydney CBD,8,Monday,6,20,0,3,medium
Sydney CBD,8,Monday,8,21,0,3,high
Sydney CBD,8,Monday,10,15,0,3,medium
Sydney CBD,8,Monday,12,6,0,3,medium
Sydney CBD,8,Monday,14,22,0,7,high
Sydney CBD,8,Monday,16,19,0,2,medium
Sydney CBD,8,Monday,18,18,0,2,medium
Sydney CBD,8,Monday,20,7,0,1,medium
Sydney CBD,8,Monday,22,6,0,1,medium
Sydney CBD,8,Saturday,0,5,0,1,low
Sydney CBD,8,Saturday,2,5,1,2,low
Sydney CBD,8,Saturday,4,3,0,1,low
Sydney CBD,8,Saturday,6,9,0,2,medium
Sydney CBD,8,Saturday,8,12,0,1,medium
Sydney CBD,8,Saturday,10,16,0,3,medium
Sydney CBD,8,Saturday,12,17,0,5,medium
Sydney CBD,8,Saturday,14,23,0,3,high
Sydney CBD,8,Saturday,16,25,0,3,high
Sydney CBD,8,Saturday,18,19,1,4,medium
Sydney CBD,8,Saturday,20,15,0,4,medium
Sydney CBD,8,Saturday,22,11,0,2,medium
Sydney CBD,8,Sunday,0,10,0,3,medium
Sydney CBD,8,Sunday,2,5,0,0,low
