datetime,location,pedestrian_count_sum,pedestrian_count_mean,pedestrian_sensor_count
2020-11-20 16:00:00,Sydney CBD,578,144.5,4
2020-11-20 17:00:00,Sydney CBD,1375,343.75,4
2020-11-20 18:00:00,Sydney CBD,2807,701.75,4
2020-11-20 19:00:00,Sydney CBD,5064,1266.0,4
2020-11-20 20:00:00,Sydney CBD,3436,859.0,4
2020-11-20 21:00:00,Sydney CBD,3237,809.25,4
2020-11-20 22:00:00,Sydney CBD,3803,950.75,4
2020-11-20 23:00:00,Sydney CBD,5584,1396.0,4
2020-11-21 00:00:00,Sydney CBD,5426,1356.5,4
2020-11-21 01:00:00,Sydney CBD,4332,1083.0,4
2020-11-21 02:00:00,Sydney CBD,4727,1181.75,4
2020-11-21 03:00:00,Sydney CBD,5296,1324.0,4
2020-11-21 04:00:00,Sydney CBD,6268,1567.0,4
2020-11-21 05:00:00,Sydney CBD,4808,1202.0,4
2020-11-21 06:00:00,Sydney CBD,3150,787.5,4
2020-11-21 07:00:00,Sydney CBD,2691,672.75,4
2020-11-21 08:00:00,Sydney CBD,2478,619.5,4
2020-11-21 09:00:00,Sydney CBD,1994,498.5,4
2020-11-21 10:00:00,Sydney CBD,1339,334.75,4
2020-11-21 11:00:00,Sydney CBD,1022,255.5,4
2020-11-21 12:00:00,Sydney CBD,761,190.25,4
2020-11-21 13:00:00,Sydney CBD,626,156.5,4
2020-11-21 14:00:00,Sydney CBD,448,112.0,4
2020-11-21 15:00:00,Sydney CBD,234,58.5,4
2020-11-21 16:00:00,Sydney CBD,317,79.25,4
2020-11-21 17:00:00,Sydney CBD,549,137.25,4
2020-11-21 18:00:00,Sydney CBD,714,178.5,4
2020-11-21 19:00:00,Sydney CBD,1181,295.25,4
2020-11-21 20:00:00,Sydney CBD,1966,491.5,4
2020-11-21 21:00:00,Sydney CBD,2727,681.75,4
2020-11-21 22:00:00,Sydney CBD,3478,869.5,4
2020-11-21 23:00:00,Sydney CBD,3925,981.25,4
2020-11-22 00:00:00,Sydney CBD,3961,990.25,4
2020-11-22 01:00:00,Sydney CBD,4336,1084.0,4
2020-11-22 02:00:00,Sydney CBD,4364,1091.0,4
2020-11-22 03:00:00,Sydney CBD,4403,1100.75,4
2020-11-22 04:00:00,Sydney CBD,4202,1050.5,4
2020-11-22 05:00:00,Sydney CBD,3522,880.5,4
2020-11-22 06:00:00,Sydney CBD,2775,693.75,4
2020-11-22 07:00:00,Sydney CBD,2051,512.75,4
2020-11-22 08:00:00,Sydney CBD,1848,462.0,4
2020-11-22 09:00:00,Sydney CBD,1887,471.75,4
2020-11-22 10:00:00,Sydney CBD,1516,379.0,4
2020-11-22 11:00:00,Sydney CBD,1045,261.25,4
2020-11-22 12:00:00,Sydney CBD,736,184.0,4
2020-11-22 13:00:00,Sydney CBD,675,168.75,4
2020-11-22 14:00:00,Sydney CBD,456,114.0,4
2020-11-22 15:00:00,Sydney CBD,303,75.75,4
2020-11-22 16:00:00,Sydney CBD,167,41.75,4
2020-11-22 17:00:00,Sydney CBD,319,79.75,4
2020-11-22 18:00:00,Sydney CBD,579,144.75,4
2020-11-22 19:00:00,Sydney CBD,922,230.5,4
2020-11-22 20:00:00,Sydney CBD,1587,396.75,4
2020-11-22 21:00:00,Sydney CBD,2317,579.25,4
2020-11-22 22:00:00,Sydney CBD,2952,738.0,4
2020-11-22 23:00:00,Sydney CBD,3351,837.75,4
2020-11-23 00:00:00,Sydney CBD,3318,829.5,4
2020-11-23 01:00:00,Sydney CBD,3596,899.0,4
2020-11-23 02:00:00,Sydney CBD,3283,820.75,4
2020-11-23 03:00:00,Sydney CBD,3194,798.5,4
2020-11-23 04:00:00,Sydney CBD,2687,671.75,4
2020-11-23 05:00:00,Sydney CBD,1853,463.25,4
2020-11-23 06:00:00,Sydney CBD,1333,333.25,4
2020-11-23 07:00:00,Sydney CBD,1030,257.5,4
2020-11-23 08:00:00,Sydney CBD,969,242.25,4
2020-11-23 09:00:00,Sydney CBD,795,198.75,4
2020-11-23 10:00:00,Sydney CBD,347,86.75,4
2020-11-23 11:00:00,Sydney CBD,287,71.75,4
2020-11-23 12:00:00,Sydney CBD,281,70.25,4
2020-11-23 13:00:00,Sydney CBD,208,52.0,4
2020-11-23 14:00:00,Sydney CBD,243,60.75,4
2020-11-23 15:00:00,Sydney CBD,171,42.75,4
2020-11-23 16:00:00,Sydney CBD,507,126.75,4
2020-11-23 17:00:00,Sydney CBD,1274,318.5,4
2020-11-23 18:00:00,Sydney CBD,2467,616.75,4
2020-11-23 19:00:00,Sydney CBD,5105,1276.25,4
2020-11-23 20:00:00,Sydney CBD,3444,861.0,4
2020-11-23 21:00:00,Sydney CBD,2815,703.75,4
2020-11-23 22:00:00,Sydney CBD,3066,766.5,4
2020-11-23 23:00:00,Sydney CBD,4533,1133.25,4
2020-11-24 00:00:00,Sydney CBD,4717,1179.25,4
2020-11-24 01:00:00,Sydney CBD,3776,944.0,4
2020-11-24 02:00:00,Sydney CBD,4442,1110.5,4
2020-11-24 03:00:00,Sydney CBD,4597,1149.25,4
2020-11-24 04:00:00,Sydney CBD,5773,1443.25,4
2020-11-24 05:00:00,Sydney CBD,4052,1013.0,4
2020-11-24 06:00:00,Sydney CBD,2158,539.5,4
2020-11-24 07:00:00,Sydney CBD,1394,348.5,4
2020-11-24 08:00:00,Sydney CBD,1339,334.75,4
2020-11-24 09:00:00,Sydney CBD,754,188.5,4
2020-11-24 10:00:00,Sydney CBD,522,130.5,4
2020-11-24 11:00:00,Sydney CBD,393,98.25,4
2020-11-24 12:00:00,Sydney CBD,333,83.25,4
2020-11-24 13:00:00,Sydney CBD,229,57.25,4
2020-11-24 14:00:00,Sydney CBD,231,57.75,4
2020-11-24 15:00:00,Sydney CBD,153,38.25,4
2020-11-24 16:00:00,Sydney CBD,454,113.5,4
2020-11-24 17:00:00,Sydney CBD,1380,345.0,4
2020-11-24 18:00:00,Sydney CBD,3009,752.25,4
2020-11-24 19:00:00,Sydney CBD,5303,1325.75,4
2020-11-24 20:00:00,Sydney CBD,3516,879.0,4
2020-11-24 21:00:00,Sydney CBD,2773,693.25,4
2020-11-24 22:00:00,Sydney CBD,3289,822.25,4
2020-11-24 23:00:00,Sydney CBD,5447,1361.75,4
2020-11-25 00:00:00,Sydney CBD,5434,1358.5,4
2020-11-25 01:00:00,Sydney CBD,4105,1026.25,4
2020-11-25 02:00:00,Sydney CBD,4267,1066.75,4
2020-11-25 03:00:00,Sydney CBD,5007,1251.75,4
2020-11-25 04:00:00,Sydney CBD,6658,1664.5,4
2020-11-25 05:00:00,Sydney CBD,4616,1154.0,4
2020-11-25 06:00:00,Sydney CBD,2708,677.0,4
2020-11-25 07:00:00,Sydney CBD,1781,445.25,4
2020-11-25 08:00:00,Sydney CBD,1365,341.25,4
2020-11-25 09:00:00,Sydney CBD,1026,256.5,4
2020-11-25 10:00:00,Sydney CBD,505,126.25,4
2020-11-25 11:00:00,Sydney CBD,354,88.5,4
2020-11-25 12:00:00,Sydney CBD,325,81.25,4
2020-11-25 13:00:00,Sydney CBD,298,74.5,4
2020-11-25 14:00:00,Sydney CBD,317,79.25,4
2020-11-25 15:00:00,Sydney CBD,228,57.0,4
2020-11-25 16:00:00,Sydney CBD,526,131.5,4
2020-11-25 17:00:00,Sydney CBD,1480,370.0,4
2020-11-25 18:00:00,Sydney CBD,3183,795.75,4
2020-11-25 19:00:00,Sydney CBD,5456,1364.0,4
2020-11-25 20:00:00,Sydney CBD,3787,946.75,4
2020-11-25 21:00:00,Sydney CBD,3023,755.75,4
2020-11-25 22:00:00,Sydney CBD,3494,873.5,4
2020-11-25 23:00:00,Sydney CBD,5534,1383.5,4
2020-11-26 00:00:00,Sydney CBD,5482,1370.5,4
2020-11-26 01:00:00,Sydney CBD,4362,1090.5,4
2020-11-26 02:00:00,Sydney CBD,4411,1102.75,4
2020-11-26 03:00:00,Sydney CBD,4812,1203.0,4
2020-11-26 04:00:00,Sydney CBD,6784,1696.0,4
2020-11-26 05:00:00,Sydney CBD,4771,1192.75,4
2020-11-26 06:00:00,Sydney CBD,2680,670.0,4
2020-11-26 07:00:00,Sydney CBD,1907,476.75,4
2020-11-26 08:00:00,Sydney CBD,1590,397.5,4
2020-11-26 09:00:00,Sydney CBD,1206,301.5,4
2020-11-26 10:00:00,Sydney CBD,667,166.75,4
2020-11-26 11:00:00,Sydney CBD,357,89.25,4
2020-11-26 12:00:00,Sydney CBD,355,88.75,4
2020-11-26 13:00:00,Sydney CBD,248,62.0,4
2020-11-26 14:00:00,Sydney CBD,188,47.0,4
2020-11-26 15:00:00,Sydney CBD,181,45.25,4
2020-11-26 16:00:00,Sydney CBD,458,114.5,4
2020-11-26 17:00:00,Sydney CBD,1412,353.0,4
2020-11-26 18:00:00,Sydney CBD,3030,757.5,4
2020-11-26 19:00:00,Sydney CBD,5468,1367.0,4
2020-11-26 20:00:00,Sydney CBD,3846,961.5,4
2020-11-26 21:00:00,Sydney CBD,3227,806.75,4
2020-11-26 22:00:00,Sydney CBD,3640,910.0,4
2020-11-26 23:00:00,Sydney CBD,5748,1437.0,4
2020-11-27 00:00:00,Sydney CBD,5476,1369.0,4
2020-11-27 01:00:00,Sydney CBD,4390,1097.5,4
2020-11-27 02:00:00,Sydney CBD,4672,1168.0,4
2020-11-27 03:00:00,Sydney CBD,5165,1291.25,4
2020-11-27 04:00:00,Sydney CBD,6943,1735.75,4
2020-11-27 05:00:00,Sydney CBD,5173,1293.25,4
2020-11-27 06:00:00,Sydney CBD,3398,849.5,4
2020-11-27 07:00:00,Sydney CBD,2720,680.0,4
2020-11-27 08:00:00,Sydney CBD,2171,542.75,4
2020-11-27 09:00:00,Sydney CBD,1579,394.75,4
2020-11-27 10:00:00,Sydney CBD,823,205.75,4
2020-11-27 11:00:00,Sydney CBD,437,109.25,4
2020-11-27 12:00:00,Sydney CBD,488,122.0,4
2020-11-27 13:00:00,Sydney CBD,294,73.5,4
2020-11-27 14:00:00,Sydney CBD,232,58.0,4
2020-11-27 15:00:00,Sydney CBD,189,47.25,4
2020-11-27 16:00:00,Sydney CBD,482,120.5,4
2020-11-27 17:00:00,Sydney CBD,1350,337.5,4
2020-11-27 18:00:00,Sydney CBD,2548,637.0,4
2020-11-27 19:00:00,Sydney CBD,4716,1179.0,4
2020-11-27 20:00:00,Sydney CBD,3547,886.75,4
2020-11-27 21:00:00,Sydney CBD,3293,823.25,4
2020-11-27 22:00:00,Sydney CBD,3980,995.0,4
2020-11-27 23:00:00,Sydney CBD,5677,1419.25,4
2020-11-28 00:00:00,Sydney CBD,5803,1450.75,4
2020-11-28 01:00:00,Sydney CBD,4873,1218.25,4
2020-11-28 02:00:00,Sydney CBD,5315,1328.75,4
2020-11-28 03:00:00,Sydney CBD,5479,1369.75,4
2020-11-28 04:00:00,Sydney CBD,6990,1747.5,4
2020-11-28 05:00:00,Sydney CBD,5551,1387.75,4
2020-11-28 06:00:00,Sydney CBD,3792,948.0,4
2020-11-28 07:00:00,Sydney CBD,3164,791.0,4
2020-11-28 08:00:00,Sydney CBD,2960,740.0,4
2020-11-28 09:00:00,Sydney CBD,2439,609.75,4
2020-11-28 10:00:00,Sydney CBD,1775,443.75,4
2020-11-28 11:00:00,Sydney CBD,1076,269.0,4
2020-11-28 12:00:00,Sydney CBD,738,184.5,4
2020-11-28 13:00:00,Sydney CBD,581,145.25,4
2020-11-28 14:00:00,Sydney CBD,411,102.75,4
2020-11-28 15:00:00,Sydney CBD,235,58.75,4
2020-11-28 16:00:00,Sydney CBD,328,82.0,4
2020-11-28 17:00:00,Sydney CBD,630,157.5,4
2020-11-28 18:00:00,Sydney CBD,796,199.0,4
2020-11-28 19:00:00,Sydney CBD,1287,321.75,4
2020-11-28 20:00:00,Sydney CBD,2070,517.5,4
2020-11-28 21:00:00,Sydney CBD,2728,682.0,4
2020-11-28 22:00:00,Sydney CBD,3166,791.5,4
2020-11-28 23:00:00,Sydney CBD,3291,822.75,4
2020-11-29 00:00:00,Sydney CBD,3375,843.75,4
2020-11-29 01:00:00,Sydney CBD,3175,793.75,4
2020-11-29 02:00:00,Sydney CBD,3318,829.5,4
2020-11-29 03:00:00,Sydney CBD,3223,805.75,4
2020-11-29 04:00:00,Sydney CBD,3392,848.0,4
2020-11-29 05:00:00,Sydney CBD,2997,749.25,4
2020-11-29 06:00:00,Sydney CBD,2623,655.75,4
2020-11-29 07:00:00,Sydney CBD,2180,545.0,4
2020-11-29 08:00:00,Sydney CBD,2023,505.75,4
2020-11-29 09:00:00,Sydney CBD,1939,484.75,4
2020-11-29 10:00:00,Sydney CBD,1648,412.0,4
2020-11-29 11:00:00,Sydney CBD,1335,333.75,4
2020-11-29 12:00:00,Sydney CBD,894,223.5,4
2020-11-29 13:00:00,Sydney CBD,784,196.0,4
2020-11-29 14:00:00,Sydney CBD,503,125.75,4
2020-11-29 15:00:00,Sydney CBD,287,71.75,4
2020-11-29 16:00:00,Sydney CBD,178,44.5,4
2020-11-29 17:00:00,Sydney CBD,350,87.5,4
2020-11-29 18:00:00,Sydney CBD,523,130.75,4
2020-11-29 19:00:00,Sydney CBD,771,192.75,4
2020-11-29 20:00:00,Sydney CBD,1497,374.25,4
2020-11-29 21:00:00,Sydney CBD,1879,469.75,4
2020-11-29 22:00:00,Sydney CBD,2310,577.5,4
2020-11-29 23:00:00,Sydney CBD,2337,584.25,4
2020-11-30 00:00:00,Sydney CBD,2468,617.0,4
2020-11-30 01:00:00,Sydney CBD,2269,567.25,4
2020-11-30 02:00:00,Sydney CBD,2320,580.0,4
2020-11-30 03:00:00,Sydney CBD,2469,617.25,4
2020-11-30 04:00:00,Sydney CBD,2388,597.0,4
2020-11-30 05:00:00,Sydney CBD,1851,462.75,4
2020-11-30 06:00:00,Sydney CBD,1333,333.25,4
2020-11-30 07:00:00,Sydney CBD,1073,268.25,4
2020-11-30 08:00:00,Sydney CBD,933,233.25,4
2020-11-30 09:00:00,Sydney CBD,804,201.0,4
2020-11-30 10:00:00,Sydney CBD,485,121.25,4
2020-11-30 11:00:00,Sydney CBD,315,78.75,4
2020-11-30 12:00:00,Sydney CBD,312,78.0,4
2020-11-30 13:00:00,Sydney CBD,244,61.0,4
2020-11-30 14:00:00,Sydney CBD,236,59.0,4
2020-11-30 15:00:00,Sydney CBD,180,45.0,4
2020-11-30 16:00:00,Sydney CBD,501,125.25,4
2020-11-30 17:00:00,Sydney CBD,1315,328.75,4
2020-11-30 18:00:00,Sydney CBD,2780,695.0,4
2020-11-30 19:00:00,Sydney CBD,5193,1298.25,4
2020-11-30 20:00:00,Sydney CBD,3346,836.5,4
2020-11-30 21:00:00,Sydney CBD,2686,671.5,4
2020-11-30 22:00:00,Sydney CBD,3317,829.25,4
2020-11-30 23:00:00,Sydney CBD,5416,1354.0,4
2020-12-01 00:00:00,Sydney CBD,5339,1334.75,4
2020-12-01 01:00:00,Sydney CBD,4170,1042.5,4
2020-12-01 02:00:00,Sydney CBD,4633,1158.25,4
2020-12-01 03:00:00,Sydney CBD,4716,1179.0,4
2020-12-01 04:00:00,Sydney CBD,6123,1530.75,4
2020-12-01 05:00:00,Sydney CBD,4388,1097.0,4
2020-12-01 06:00:00,Sydney CBD,2443,610.75,4
2020-12-01 07:00:00,Sydney CBD,1556,389.0,4
2020-12-01 08:00:00,Sydney CBD,1261,315.25,4
2020-12-01 09:00:00,Sydney CBD,924,231.0,4
2020-12-01 10:00:00,Sydney CBD,462,115.5,4
2020-12-03 11:00:00,Sydney CBD,674,168.5,4
2020-12-03 12:00:00,Sydney CBD,573,143.25,4
2020-12-03 13:00:00,Sydney CBD,408,102.0,4
2020-12-03 14:00:00,Sydney CBD,354,88.5,4
2020-12-03 15:00:00,Sydney CBD,248,62.0,4
2020-12-03 16:00:00,Sydney CBD,505,126.25,4
2020-12-03 17:00:00,Sydney CBD,1886,471.5,4
2020-12-03 18:00:00,Sydney CBD,5049,1262.25,4
2020-12-03 19:00:00,Sydney CBD,10601,2650.25,4
2020-12-03 20:00:00,Sydney CBD,7289,1822.25,4
2020-12-03 21:00:00,Sydney CBD,5392,1348.0,4
2020-12-03 22:00:00,Sydney CBD,6074,1518.5,4
2020-12-03 23:00:00,Sydney CBD,9916,2479.0,4
2020-12-04 00:00:00,Sydney CBD,10339,2584.75,4
2020-12-04 01:00:00,Sydney CBD,7434,1858.5,4
2020-12-04 02:00:00,Sydney CBD,7489,1872.25,4
2020-12-04 03:00:00,Sydney CBD,8969,2242.25,4
2020-12-04 04:00:00,Sydney CBD,12335,3083.75,4
2020-12-04 05:00:00,Sydney CBD,8927,2231.75,4
2020-12-04 06:00:00,Sydney CBD,5639,1409.75,4
2020-12-04 07:00:00,Sydney CBD,4106,1026.5,4
2020-12-04 08:00:00,Sydney CBD,3364,841.0,4
2020-12-04 09:00:00,Sydney CBD,2076,519.0,4
2020-12-04 10:00:00,Sydney CBD,1332,333.0,4
2020-12-04 11:00:00,Sydney CBD,104,26.0,4
2020-12-04 12:00:00,Sydney CBD,94,23.5,4
2020-12-04 13:00:00,Sydney CBD,86,21.5,4
2020-12-04 14:00:00,Sydney CBD,59,14.75,4
2020-12-04 15:00:00,Sydney CBD,84,21.0,4
2020-12-04 16:00:00,Sydney CBD,152,38.0,4
2020-12-04 17:00:00,Sydney CBD,271,67.75,4
2020-12-04 18:00:00,Sydney CBD,315,78.75,4
2020-12-04 19:00:00,Sydney CBD,410,102.5,4
2020-12-04 20:00:00,Sydney CBD,504,126.0,4
2020-12-04 21:00:00,Sydney CBD,654,163.5,4
2020-12-04 22:00:00,Sydney CBD,787,196.75,4
2020-12-04 23:00:00,Sydney CBD,923,230.75,4
2020-12-05 00:00:00,Sydney CBD,1026,256.5,4
2020-12-05 01:00:00,Sydney CBD,1044,261.0,4
2020-12-05 02:00:00,Sydney CBD,1094,273.5,4
2020-12-05 03:00:00,Sydney CBD,900,225.0,4
2020-12-05 04:00:00,Sydney CBD,812,203.0,4
2020-12-05 05:00:00,Sydney CBD,640,160.0,4
2020-12-05 06:00:00,Sydney CBD,499,124.75,4
2020-12-05 07:00:00,Sydney CBD,323,80.75,4
2020-12-05 08:00:00,Sydney CBD,265,66.25,4
2020-12-05 09:00:00,Sydney CBD,172,43.0,4
2020-12-05 10:00:00,Sydney CBD,89,22.25,4
2020-12-05 11:00:00,Sydney CBD,114,28.5,4
2020-12-05 12:00:00,Sydney CBD,104,26.0,4
2020-12-05 13:00:00,Sydney CBD,79,19.75,4
2020-12-05 14:00:00,Sydney CBD,94,23.5,4
2020-12-05 15:00:00,Sydney CBD,84,21.0,4
2020-12-05 16:00:00,Sydney CBD,360,90.0,4
2020-12-05 17:00:00,Sydney CBD,846,211.5,4
2020-12-05 18:00:00,Sydney CBD,1294,323.5,4
2020-12-05 19:00:00,Sydney CBD,2014,503.5,4
2020-12-05 20:00:00,Sydney CBD,1480,370.0,4
2020-12-05 21:00:00,Sydney CBD,1557,389.25,4
2020-12-05 22:00:00,Sydney CBD,1753,438.25,4
2020-12-05 23:00:00,Sydney CBD,2741,685.25,4
2020-12-06 00:00:00,Sydney CBD,2735,683.75,4
2020-12-06 01:00:00,Sydney CBD,2356,589.0,4
2020-12-06 02:00:00,Sydney CBD,2467,616.75,4
2020-12-06 03:00:00,Sydney CBD,2404,601.0,4
2020-12-06 04:00:00,Sydney CBD,2452,613.0,4
2020-12-06 05:00:00,Sydney CBD,1391,347.75,4
2020-12-06 06:00:00,Sydney CBD,761,190.25,4
2020-12-06 07:00:00,Sydney CBD,503,125.75,4
2020-12-06 08:00:00,Sydney CBD,388,97.0,4
2020-12-06 09:00:00,Sydney CBD,201,50.25,4
2020-12-06 10:00:00,Sydney CBD,107,26.75,4
2020-12-06 11:00:00,Sydney CBD,223,55.75,4
2020-12-06 12:00:00,Sydney CBD,243,60.75,4
2020-12-06 13:00:00,Sydney CBD,193,48.25,4
2020-12-06 14:00:00,Sydney CBD,118,29.5,4
2020-12-06 15:00:00,Sydney CBD,109,27.25,4
2020-12-06 16:00:00,Sydney CBD,220,55.0,4
2020-12-06 17:00:00,Sydney CBD,885,221.25,4
2020-12-06 18:00:00,Sydney CBD,1745,436.25,4
2020-12-06 19:00:00,Sydney CBD,2861,715.25,4
2020-12-06 20:00:00,Sydney CBD,2338,584.5,4
2020-12-06 21:00:00,Sydney CBD,2356,589.0,4
2020-12-06 22:00:00,Sydney CBD,2777,694.25,4
2020-12-06 23:00:00,Sydney CBD,3780,945.0,4
2020-12-07 00:00:00,Sydney CBD,3215,803.75,4
2020-12-07 01:00:00,Sydney CBD,2465,616.25,4
2020-12-07 02:00:00,Sydney CBD,3564,891.0,4
2020-12-07 03:00:00,Sydney CBD,3611,902.75,4
2020-12-07 04:00:00,Sydney CBD,4050,1012.5,4
2020-12-07 05:00:00,Sydney CBD,3636,909.0,4
2020-12-07 06:00:00,Sydney CBD,2430,607.5,4
2020-12-07 07:00:00,Sydney CBD,1379,344.75,4
2020-12-07 08:00:00,Sydney CBD,1236,309.0,4
2020-12-07 09:00:00,Sydney CBD,1133,283.25,4
2020-12-07 10:00:00,Sydney CBD,789,197.25,4
2020-12-07 11:00:00,Sydney CBD,757,189.25,4
2020-12-07 12:00:00,Sydney CBD,618,154.5,4
2020-12-07 13:00:00,Sydney CBD,589,147.25,4
2020-12-07 14:00:00,Sydney CBD,383,95.75,4
2020-12-07 15:00:00,Sydney CBD,262,65.5,4
2020-12-07 16:00:00,Sydney CBD,159,39.75,4
2020-12-07 17:00:00,Sydney CBD,282,70.5,4
2020-12-07 18:00:00,Sydney CBD,457,114.25,4
2020-12-07 19:00:00,Sydney CBD,721,180.25,4
2020-12-07 20:00:00,Sydney CBD,1305,326.25,4
2020-12-07 21:00:00,Sydney CBD,2029,507.25,4
2020-12-07 22:00:00,Sydney CBD,2744,686.0,4
2020-12-07 23:00:00,Sydney CBD,3003,750.75,4
2020-12-08 00:00:00,Sydney CBD,3630,907.5,4
2020-12-08 01:00:00,Sydney CBD,3758,939.5,4
2020-12-08 02:00:00,Sydney CBD,3842,960.5,4
2020-12-08 03:00:00,Sydney CBD,2364,591.0,4
2020-12-08 04:00:00,Sydney CBD,1913,478.25,4
2020-12-08 05:00:00,Sydney CBD,1377,344.25,4
2020-12-08 06:00:00,Sydney CBD,923,230.75,4
2020-12-08 07:00:00,Sydney CBD,685,171.25,4
2020-12-08 08:00:00,Sydney CBD,723,180.75,4
2020-12-08 09:00:00,Sydney CBD,442,110.5,4
2020-12-08 10:00:00,Sydney CBD,270,67.5,4
2020-12-08 11:00:00,Sydney CBD,286,71.5,4
2020-12-08 12:00:00,Sydney CBD,234,58.5,4
2020-12-08 13:00:00,Sydney CBD,199,49.75,4
2020-12-08 14:00:00,Sydney CBD,131,32.75,4
2020-12-08 15:00:00,Sydney CBD,153,38.25,4
2020-12-08 16:00:00,Sydney CBD,396,99.0,4
2020-12-08 17:00:00,Sydney CBD,1218,304.5,4
2020-12-08 18:00:00,Sydney CBD,2226,556.5,4
2020-12-08 19:00:00,Sydney CBD,3986,996.5,4
2020-12-08 20:00:00,Sydney CBD,2876,719.0,4
2020-12-08 21:00:00,Sydney CBD,2424,606.0,4
2020-12-08 22:00:00,Sydney CBD,2601,650.25,4
2020-12-08 23:00:00,Sydney CBD,4281,1070.25,4
2020-12-09 00:00:00,Sydney CBD,4456,1114.0,4
2020-12-09 01:00:00,Sydney CBD,3500,875.0,4
2020-12-09 02:00:00,Sydney CBD,3873,968.25,4
2020-12-09 03:00:00,Sydney CBD,4014,1003.5,4
2020-12-09 04:00:00,Sydney CBD,4619,1154.75,4
2020-12-09 05:00:00,Sydney CBD,3013,753.25,4
2020-12-09 06:00:00,Sydney CBD,1679,419.75,4
2020-12-09 07:00:00,Sydney CBD,1327,331.75,4
2020-12-09 08:00:00,Sydney CBD,1218,304.5,4
2020-12-09 09:00:00,Sydney CBD,879,219.75,4
2020-12-09 10:00:00,Sydney CBD,498,124.5,4
2020-12-09 11:00:00,Sydney CBD,648,162.0,4
2020-12-09 12:00:00,Sydney CBD,405,101.25,4
2020-12-09 13:00:00,Sydney CBD,446,111.5,4
2020-12-09 14:00:00,Sydney CBD,307,76.75,4
2020-12-09 15:00:00,Sydney CBD,205,51.25,4
2020-12-09 16:00:00,Sydney CBD,250,62.5,4
2020-12-09 17:00:00,Sydney CBD,531,132.75,4
2020-12-09 18:00:00,Sydney CBD,734,183.5,4
2020-12-09 19:00:00,Sydney CBD,1073,268.25,4
2020-12-09 20:00:00,Sydney CBD,1643,410.75,4
2020-12-09 21:00:00,Sydney CBD,2241,560.25,4
2020-12-09 22:00:00,Sydney CBD,2773,693.25,4
2020-12-09 23:00:00,Sydney CBD,3048,762.0,4
2020-12-10 00:00:00,Sydney CBD,3382,845.5,4
2020-12-10 01:00:00,Sydney CBD,3564,891.0,4
2020-12-10 02:00:00,Sydney CBD,3619,904.75,4
2020-12-10 03:00:00,Sydney CBD,3480,870.0,4
2020-12-10 04:00:00,Sydney CBD,3164,791.0,4
2020-12-10 05:00:00,Sydney CBD,2367,591.75,4
2020-12-10 06:00:00,Sydney CBD,1872,468.0,4
2020-12-10 07:00:00,Sydney CBD,1474,368.5,4
2020-12-10 08:00:00,Sydney CBD,1291,322.75,4
2020-12-10 09:00:00,Sydney CBD,1350,337.5,4
2020-12-10 10:00:00,Sydney CBD,981,245.25,4
2020-12-10 11:00:00,Sydney CBD,226,56.5,4
2020-12-10 12:00:00,Sydney CBD,268,67.0,4
2020-12-10 13:00:00,Sydney CBD,213,53.25,4
2020-12-10 14:00:00,Sydney CBD,220,55.0,4
2020-12-10 15:00:00,Sydney CBD,169,42.25,4
2020-12-10 16:00:00,Sydney CBD,411,102.75,4
2020-12-10 17:00:00,Sydney CBD,1295,323.75,4
2020-12-10 18:00:00,Sydney CBD,2506,626.5,4
2020-12-10 19:00:00,Sydney CBD,4608,1152.0,4
2020-12-10 20:00:00,Sydney CBD,3154,788.5,4
2020-12-10 21:00:00,Sydney CBD,2629,657.25,4
2020-12-10 22:00:00,Sydney CBD,2916,729.0,4
2020-12-10 23:00:00,Sydney CBD,4671,1167.75,4
2020-12-11 00:00:00,Sydney CBD,4762,1190.5,4
2020-12-11 01:00:00,Sydney CBD,3728,932.0,4
2020-12-11 02:00:00,Sydney CBD,3957,989.25,4
2020-12-11 03:00:00,Sydney CBD,4176,1044.0,4
2020-12-11 04:00:00,Sydney CBD,5199,1299.75,4
2020-12-11 05:00:00,Sydney CBD,3338,834.5,4
2020-12-11 06:00:00,Sydney CBD,1981,495.25,4
2020-12-11 07:00:00,Sydney CBD,1278,319.5,4
2020-12-11 08:00:00,Sydney CBD,931,232.75,4
2020-12-11 09:00:00,Sydney CBD,650,162.5,4
2020-12-11 10:00:00,Sydney CBD,298,74.5,4
2020-12-11 11:00:00,Sydney CBD,295,73.75,4
2020-12-11 12:00:00,Sydney CBD,311,77.75,4
2020-12-11 13:00:00,Sydney CBD,261,65.25,4
2020-12-11 14:00:00,Sydney CBD,181,45.25,4
2020-12-11 15:00:00,Sydney CBD,167,41.75,4
2020-12-11 16:00:00,Sydney CBD,560,140.0,4
2020-12-11 17:00:00,Sydney CBD,1409,352.25,4
2020-12-11 18:00:00,Sydney CBD,2960,740.0,4
2020-12-11 19:00:00,Sydney CBD,5604,1401.0,4
2020-12-11 20:00:00,Sydney CBD,3800,950.0,4
2020-12-11 21:00:00,Sydney CBD,3231,807.75,4
2020-12-11 22:00:00,Sydney CBD,3653,913.25,4
2020-12-11 23:00:00,Sydney CBD,5747,1436.75,4
2020-12-12 00:00:00,Sydney CBD,5715,1428.75,4
2020-12-12 01:00:00,Sydney CBD,4453,1113.25,4
2020-12-12 02:00:00,Sydney CBD,4569,1142.25,4
2020-12-12 03:00:00,Sydney CBD,5122,1280.5,4
