datetime,alert_count,alert_effects,affected_routes,location
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Liverpool
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Penrith
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Bondi
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Manly
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Newcastle
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Wollongong
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Coffs Harbour
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Port Macquarie
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Byron Bay
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Nowra
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Orange
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Dubbo
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Tamworth
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Wagga Wagga
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Albury
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Bathurst
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Broken Hill
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Armidale
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Katoomba
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Perisher
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Canberra
2026-06-14 16:00:00,44,8,9-F3-sj2-1|4-CCL-C-sj2-1|9-F1-sj2-1|9-F2-sj2-1|9-F4-sj2-1|9-F5-sj2-1|9-F6-sj2-1|9-F7-sj2-1|9-F8-sj2-1|9-F9-sj2-1,Cessnock
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Sydney CBD
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Parramatta
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Liverpool
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Penrith
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Bondi
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Manly
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Newcastle
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Wollongong
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Coffs Harbour
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Port Macquarie
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Byron Bay
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Nowra
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Orange
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Dubbo
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Tamworth
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Wagga Wagga
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Albury
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Bathurst
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Broken Hill
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Armidale
2026-06-15 11:00:00,212,6,NSN_1a|NSN_2a|NSN_2i|NSN_2k|IWL_2b|IWL_2c|IWL_2d|IWL_2e|IWL_2f|IWL_2g|IWL_2h|IWL_2i|IWL_2j|IWL_1a|IWL_1b|IWL_1c|IWL_1d|IWL_1e|IWL_1f|IWL_1g|IWL_1h|IWL_1i|IWL_1j|IWL_2a|NTH_2a|NTH_1a|NTH_1b|APS_2a|APS_2b|APS_2c|APS_2d|APS_2e|APS_2f|APS_2g|APS_2h|APS_1a|APS_1b|APS_1c|APS_1d|APS_1e|APS_1f|APS_1g|APS_1h|WST_2c|WST_2d|WST_1a|WST_1b|BNK_1c|BNK_2a|BNK_2b|BNK_2d|BNK_2e|BNK_2f|BNK_2g|BNK_2h|T3_2a|T3_2b|T3_2c|T3_2d|BNK_1a|BNK_1b|BNK_1d|BNK_1e|BNK_1f|BNK_1g|BNK_1h|BNK_2c|T3_1a|T3_1b|T3_1c|T3_1d|1001_L2|1001_L3,Katoomba
