latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-30.26362,153.12646,9.0,36000,Australia/Sydney,GMT+10

time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s)
2022-03-09T07:00,22.0,24.4,87,0,2,0.00,0.00,8.5,20.5,110.0,3600.00
2022-03-09T08:00,23.1,26.0,82,0,0,0.00,0.00,5.8,19.8,321.0,3600.00
2022-03-09T09:00,24.5,27.5,75,0,2,0.00,0.00,4.7,16.6,541.0,3600.00
2022-03-09T10:00,26.3,30.9,75,51,27,0.10,0.10,5.6,20.5,675.0,3600.00
2022-03-09T11:00,26.7,31.1,73,53,22,0.60,0.60,11.1,28.8,799.0,3600.00
2022-03-09T12:00,26.2,30.1,71,51,45,0.10,0.10,10.8,30.2,772.0,3600.00
2022-03-09T13:00,26.2,27.8,67,51,80,0.30,0.30,16.9,37.8,616.0,3600.00
2022-03-09T14:00,24.1,25.7,79,53,72,0.60,0.60,16.6,43.2,556.0,3600.00
2022-03-09T15:00,23.9,24.8,74,53,99,0.70,0.70,16.9,39.6,416.0,3600.00
2022-03-09T16:00,23.0,24.6,84,51,93,0.20,0.20,16.3,36.0,261.0,3320.19
2022-03-09T17:00,22.5,23.9,87,51,57,0.40,0.40,17.2,38.2,181.0,3512.43
2022-03-09T18:00,21.9,22.8,83,1,44,0.00,0.00,17.0,37.1,66.0,3600.00
2022-03-09T19:00,21.5,22.7,83,1,35,0.00,0.00,13.4,35.3,1.0,0.00
2022-03-09T20:00,21.4,22.6,83,1,20,0.00,0.00,13.0,28.8,0.0,0.00
2022-03-09T21:00,21.3,22.3,83,1,34,0.00,0.00,14.2,30.2,0.0,0.00
2022-03-09T22:00,21.8,21.8,78,3,93,0.00,0.00,19.4,32.8,0.0,0.00
2022-03-09T23:00,21.2,20.9,77,0,2,0.00,0.00,19.6,41.8,0.0,0.00
2022-03-10T00:00,20.7,19.8,76,0,1,0.00,0.00,21.1,45.0,0.0,0.00
2022-03-10T01:00,20.4,19.3,75,0,2,0.00,0.00,20.8,46.1,0.0,0.00
2022-03-10T02:00,20.1,19.1,74,0,5,0.00,0.00,19.7,44.6,0.0,0.00
2022-03-10T03:00,19.9,18.8,74,0,3,0.00,0.00,19.6,42.5,0.0,0.00
2022-03-10T04:00,19.8,18.5,74,0,3,0.00,0.00,20.0,43.6,0.0,0.00
2022-03-10T05:00,19.5,18.4,75,0,3,0.00,0.00,19.3,43.2,0.0,0.00
2022-03-10T06:00,19.4,18.4,76,0,3,0.00,0.00,18.1,41.8,2.0,0.00
2022-03-10T07:00,20.1,19.0,74,0,7,0.00,0.00,19.8,44.3,110.0,3600.00
2022-03-10T08:00,21.2,20.4,70,0,4,0.00,0.00,19.3,45.7,322.0,3600.00
2022-03-10T09:00,22.3,21.8,68,0,2,0.00,0.00,18.2,44.3,545.0,3600.00
2022-03-10T10:00,22.2,21.7,66,0,0,0.00,0.00,22.3,42.8,731.0,3600.00
2022-03-10T11:00,22.5,21.7,65,51,100,0.10,0.10,18.6,49.7,379.0,1079.65
2022-03-10T12:00,21.8,22.5,76,55,100,1.00,1.00,12.7,41.8,192.0,0.00
2022-03-10T13:00,22.9,23.2,66,3,100,0.00,0.00,13.1,31.3,404.0,1547.79
2022-03-10T14:00,23.0,23.4,66,3,100,0.00,0.00,12.6,29.9,338.0,666.86
2022-03-10T15:00,22.2,22.7,75,3,100,0.00,0.00,15.2,32.8,177.0,0.00
2022-03-10T16:00,21.5,22.2,83,55,100,1.20,1.20,17.2,34.6,113.0,0.00
2022-03-10T17:00,21.0,21.9,87,53,100,0.50,0.50,15.7,34.9,61.0,0.00
2022-03-10T18:00,21.0,22.0,86,51,100,0.20,0.20,14.5,31.3,23.0,0.00
2022-03-10T19:00,20.8,21.8,86,3,100,0.00,0.00,14.8,29.5,0.0,0.00
2022-03-10T20:00,20.4,21.4,89,51,100,0.20,0.20,15.2,31.3,0.0,0.00
2022-03-10T21:00,20.0,21.2,93,53,100,0.60,0.60,13.9,30.2,0.0,0.00
2022-03-10T22:00,19.5,20.2,94,53,100,0.60,0.60,17.2,28.8,0.0,0.00
2022-03-10T23:00,19.2,19.9,95,53,100,0.50,0.50,16.6,36.7,0.0,0.00
2022-03-11T00:00,18.9,19.4,94,51,100,0.30,0.30,16.1,34.2,0.0,0.00
2022-03-11T01:00,18.0,18.0,93,51,100,0.10,0.10,16.8,34.9,0.0,0.00
2022-03-11T02:00,18.0,17.7,91,3,100,0.00,0.00,17.1,35.3,0.0,0.00
2022-03-11T03:00,18.1,17.7,88,3,100,0.00,0.00,17.3,36.0,0.0,0.00
2022-03-11T04:00,18.1,17.5,88,51,100,0.20,0.20,18.1,37.8,0.0,0.00
2022-03-11T05:00,18.1,17.6,86,51,100,0.10,0.10,17.1,37.4,0.0,0.00
2022-03-11T06:00,18.0,17.6,88,53,100,0.80,0.80,16.4,35.3,0.0,0.00
2022-03-11T07:00,18.3,17.7,86,3,100,0.00,0.00,17.7,36.4,24.0,0.00
2022-03-11T08:00,18.5,18.2,85,51,100,0.20,0.20,16.1,36.4,52.0,0.00
2022-03-11T09:00,18.6,18.4,86,53,100,0.60,0.60,16.0,33.8,92.0,0.00
2022-03-11T10:00,19.5,20.5,90,53,100,0.90,0.90,13.5,33.1,118.0,0.00
2022-03-11T11:00,20.3,20.9,82,51,76,0.10,0.10,13.7,34.6,381.0,2461.32
2022-03-11T12:00,21.4,22.1,73,51,91,0.30,0.30,15.2,36.0,682.0,3600.00
2022-03-11T13:00,21.7,21.8,70,51,100,0.10,0.10,14.1,36.0,570.0,3600.00
2022-03-11T14:00,21.2,21.6,74,51,100,0.20,0.20,12.4,33.8,302.0,604.41
2022-03-11T15:00,21.0,21.8,75,51,100,0.10,0.10,10.2,28.4,181.0,0.00
2022-03-11T16:00,20.9,21.9,78,3,100,0.00,0.00,9.1,23.0,128.0,0.00
2022-03-11T17:00,20.9,22.3,79,3,100,0.00,0.00,7.8,20.5,98.0,0.00
2022-03-11T18:00,20.3,21.8,83,3,84,0.00,0.00,7.8,16.6,27.0,0.00
2022-03-11T19:00,19.8,21.6,88,51,70,0.10,0.10,7.1,16.2,0.0,0.00
2022-03-11T20:00,19.5,21.0,90,51,54,0.30,0.30,8.4,15.5,0.0,0.00
2022-03-11T21:00,19.1,20.6,91,51,64,0.20,0.20,8.9,17.3,0.0,0.00
2022-03-11T22:00,18.4,19.7,96,51,80,0.20,0.20,9.5,17.3,0.0,0.00
2022-03-11T23:00,17.9,19.3,95,1,30,0.00,0.00,7.4,18.4,0.0,0.00
2022-03-12T00:00,17.1,18.4,100,51,46,0.20,0.20,8.6,17.6,0.0,0.00
2022-03-12T01:00,17.2,18.6,100,51,15,0.10,0.10,7.7,18.7,0.0,0.00
2022-03-12T02:00,17.1,18.3,100,51,34,0.10,0.10,8.7,17.6,0.0,0.00
2022-03-12T03:00,16.9,17.8,100,51,39,0.10,0.10,10.2,20.9,0.0,0.00
2022-03-12T04:00,17.0,18.1,100,51,58,0.30,0.30,8.7,21.2,0.0,0.00
2022-03-12T05:00,17.0,17.8,100,51,35,0.10,0.10,10.9,22.7,0.0,0.00
2022-03-12T06:00,16.8,17.8,100,51,35,0.20,0.20,8.9,22.7,1.0,0.00
2022-03-12T07:00,17.9,18.8,96,51,39,0.10,0.10,11.2,22.3,95.0,3600.00
2022-03-12T08:00,19.0,19.9,90,51,23,0.10,0.10,11.8,27.0,277.0,3600.00
2022-03-12T09:00,19.8,20.7,87,51,15,0.10,0.10,12.3,31.3,473.0,3600.00
2022-03-12T10:00,21.5,21.4,71,1,28,0.00,0.00,14.5,30.2,539.0,3600.00
2022-03-12T11:00,22.2,23.7,70,51,79,0.20,0.20,13.7,36.4,778.0,3600.00
2022-03-12T12:00,23.0,24.3,65,1,26,0.00,0.00,13.3,34.6,774.0,3600.00
2022-03-12T13:00,23.4,24.9,62,51,14,0.10,0.10,14.1,35.6,849.0,3600.00
2022-03-12T14:00,23.4,23.9,60,0,10,0.00,0.00,14.7,36.4,719.0,3600.00
2022-03-12T15:00,23.4,23.4,60,1,20,0.00,0.00,15.3,36.7,651.0,3600.00
2022-03-12T16:00,23.0,22.7,61,2,66,0.00,0.00,13.7,36.4,469.0,3600.00
2022-03-12T17:00,22.1,22.4,67,51,77,0.10,0.10,12.0,31.7,262.0,3600.00
2022-03-12T18:00,21.1,22.1,75,51,86,0.10,0.10,8.2,24.8,85.0,3600.00
2022-03-12T19:00,20.6,21.7,79,51,93,0.20,0.20,8.7,16.2,0.0,0.00
2022-03-12T20:00,20.0,21.4,84,51,100,0.20,0.20,8.3,16.2,0.0,0.00
2022-03-12T21:00,19.9,21.4,85,51,80,0.20,0.20,7.6,18.0,0.0,0.00
2022-03-12T22:00,19.6,21.2,85,51,100,0.10,0.10,6.5,15.8,0.0,0.00
2022-03-12T23:00,17.2,18.9,100,53,100,0.50,0.50,5.8,13.3,0.0,0.00
2022-03-13T00:00,17.5,19.4,100,51,61,0.30,0.30,6.1,14.0,0.0,0.00
2022-03-13T01:00,17.2,18.9,100,51,96,0.10,0.10,6.6,14.8,0.0,0.00
2022-03-13T02:00,17.0,18.3,100,51,100,0.10,0.10,8.4,16.9,0.0,0.00
2022-03-13T03:00,17.1,18.5,100,51,84,0.10,0.10,8.3,18.4,0.0,0.00
2022-03-13T04:00,17.1,18.4,100,1,45,0.00,0.00,8.9,18.4,0.0,0.00
2022-03-13T05:00,17.8,18.5,94,2,56,0.00,0.00,12.0,23.8,0.0,0.00
2022-03-13T06:00,17.5,18.2,95,1,46,0.00,0.00,11.8,23.4,1.0,0.00
2022-03-13T07:00,18.3,19.2,94,51,53,0.10,0.10,11.5,23.4,87.0,3600.00
2022-03-13T08:00,19.1,19.7,87,51,72,0.20,0.20,13.0,28.8,249.0,3600.00
2022-03-13T09:00,20.1,21.0,85,51,53,0.10,0.10,13.1,31.0,425.0,3600.00
2022-03-13T10:00,20.9,22.6,85,1,48,0.00,0.00,10.9,32.4,602.0,3600.00
2022-03-13T11:00,22.5,24.9,77,3,86,0.00,0.00,10.4,31.0,702.0,3600.00
2022-03-13T12:00,23.2,25.3,71,51,59,0.10,0.10,11.5,29.9,742.0,3600.00
2022-03-13T13:00,23.5,26.1,68,51,52,0.10,0.10,11.3,31.0,835.0,3600.00
2022-03-13T14:00,23.0,24.6,68,0,19,0.00,0.00,11.2,29.9,686.0,3600.00
2022-03-13T15:00,23.0,23.8,67,0,15,0.00,0.00,10.7,28.8,570.0,3600.00
2022-03-13T16:00,23.0,23.8,66,0,12,0.00,0.00,9.5,26.6,448.0,3600.00
2022-03-13T17:00,22.4,23.6,71,0,18,0.00,0.00,8.2,22.7,276.0,3600.00
2022-03-13T18:00,21.3,22.9,78,1,25,0.00,0.00,6.8,16.9,81.0,3600.00
2022-03-13T19:00,20.8,22.6,82,1,38,0.00,0.00,5.9,12.6,0.0,0.00
2022-03-13T20:00,20.1,21.9,85,51,53,0.10,0.10,6.6,11.5,0.0,0.00
2022-03-13T21:00,19.8,21.1,87,51,57,0.10,0.10,9.7,18.7,0.0,0.00
2022-03-13T22:00,19.7,21.5,89,51,44,0.10,0.10,7.2,18.7,0.0,0.00
2022-03-13T23:00,18.9,20.6,90,53,54,0.50,0.50,5.4,14.4,0.0,0.00
2022-03-14T00:00,18.7,20.0,91,53,40,0.50,0.50,8.4,15.5,0.0,0.00
2022-03-14T01:00,18.2,19.2,93,51,42,0.20,0.20,10.5,19.1,0.0,0.00
2022-03-14T02:00,17.8,18.3,93,1,33,0.00,0.00,12.4,24.5,0.0,0.00
2022-03-14T03:00,18.1,18.7,90,1,38,0.00,0.00,11.8,24.1,0.0,0.00
2022-03-14T04:00,18.4,18.9,90,1,22,0.00,0.00,11.7,22.3,0.0,0.00
2022-03-14T05:00,18.2,19.2,90,1,36,0.00,0.00,9.7,22.3,0.0,0.00
2022-03-14T06:00,18.4,19.2,91,51,42,0.10,0.10,10.8,20.9,1.0,0.00
2022-03-14T07:00,19.0,19.8,91,51,21,0.10,0.10,12.9,26.6,89.0,3600.00
2022-03-14T08:00,19.9,20.4,86,51,18,0.10,0.10,14.9,32.8,284.0,3600.00
2022-03-14T09:00,21.0,21.2,82,51,40,0.30,0.30,17.3,40.3,489.0,3600.00
2022-03-14T10:00,21.6,23.0,82,0,16,0.00,0.00,13.6,39.2,611.0,3600.00
2022-03-14T11:00,23.5,25.5,73,0,16,0.00,0.00,15.1,37.1,782.0,3600.00
2022-03-14T12:00,23.6,25.2,69,1,24,0.00,0.00,17.3,42.5,808.0,3600.00
2022-03-14T13:00,23.3,24.0,67,51,42,0.20,0.20,19.5,46.1,790.0,3600.00
2022-03-14T14:00,23.1,23.4,69,51,38,0.20,0.20,18.7,46.4,653.0,3600.00
2022-03-14T15:00,23.2,22.7,68,51,24,0.10,0.10,21.0,47.2,581.0,3600.00
2022-03-14T16:00,23.0,22.2,68,1,21,0.00,0.00,20.9,48.6,417.0,3600.00
2022-03-14T17:00,22.2,22.0,73,51,41,0.10,0.10,18.7,47.2,242.0,3600.00
2022-03-14T18:00,21.2,21.4,78,1,32,0.00,0.00,16.6,39.2,69.0,3600.00
2022-03-14T19:00,20.5,20.9,82,51,42,0.10,0.10,16.2,34.6,0.0,0.00
2022-03-14T20:00,20.0,20.4,86,51,47,0.10,0.10,16.1,33.8,0.0,0.00
2022-03-14T21:00,19.5,19.7,87,51,33,0.10,0.10,16.9,35.3,0.0,0.00
2022-03-14T22:00,21.0,20.8,80,51,35,0.10,0.10,19.5,36.7,0.0,0.00
2022-03-14T23:00,20.1,20.5,85,51,48,0.10,0.10,15.9,40.7,0.0,0.00
2022-03-15T00:00,19.2,19.7,89,51,99,0.20,0.20,15.4,33.1,0.0,0.00
2022-03-15T01:00,18.9,19.3,89,51,60,0.10,0.10,14.3,34.6,0.0,0.00
2022-03-15T02:00,18.5,18.6,90,51,73,0.20,0.20,15.6,33.5,0.0,0.00
2022-03-15T03:00,18.1,17.9,92,51,81,0.20,0.20,17.7,37.4,0.0,0.00
2022-03-15T04:00,18.1,17.8,91,51,34,0.10,0.10,18.1,37.8,0.0,0.00
2022-03-15T05:00,18.0,17.6,92,51,27,0.10,0.10,18.2,38.9,0.0,0.00
2022-03-15T06:00,18.0,17.5,90,1,27,0.00,0.00,18.7,40.0,1.0,0.00
2022-03-15T07:00,18.9,18.2,87,1,48,0.00,0.00,20.1,42.8,89.0,3600.00
2022-03-15T08:00,19.9,19.8,83,51,25,0.10,0.10,17.8,45.0,278.0,3600.00
2022-03-15T09:00,21.2,20.7,76,51,64,0.10,0.10,19.8,43.2,448.0,3600.00
2022-03-15T10:00,21.6,21.9,81,51,82,0.10,0.10,19.1,47.2,552.0,3600.00
2022-03-15T11:00,21.9,22.6,82,53,100,0.60,0.60,18.0,47.2,581.0,3600.00
2022-03-15T12:00,22.1,22.6,80,51,100,0.10,0.10,19.1,43.2,473.0,2970.05
2022-03-15T13:00,22.1,22.2,79,3,100,0.00,0.00,19.7,44.6,394.0,0.00
2022-03-15T14:00,22.8,22.7,73,1,41,0.00,0.00,20.1,46.8,473.0,3428.69
2022-03-15T15:00,23.5,22.8,66,1,24,0.00,0.00,20.6,46.8,450.0,3600.00
2022-03-15T16:00,23.6,23.0,64,0,16,0.00,0.00,20.2,47.5,441.0,3600.00
2022-03-15T17:00,22.5,22.4,75,1,47,0.00,0.00,19.9,45.0,274.0,3600.00
2022-03-15T18:00,20.7,21.0,86,51,100,0.20,0.20,18.8,42.1,68.0,3600.00
2022-03-15T19:00,19.6,20.7,91,51,100,0.30,0.30,13.4,39.2,0.0,0.00
2022-03-15T20:00,19.8,20.7,92,51,100,0.40,0.40,14.8,29.9,0.0,0.00
2022-03-15T21:00,19.2,20.2,95,51,100,0.40,0.40,15.1,31.0,0.0,0.00
2022-03-15T22:00,19.0,19.8,97,51,100,0.30,0.30,16.3,33.5,0.0,0.00
2022-03-15T23:00,19.0,20.0,97,53,100,0.60,0.60,14.3,33.8,0.0,0.00
2022-03-16T00:00,18.4,19.0,100,51,100,0.40,0.40,16.8,35.3,0.0,0.00
2022-03-16T01:00,18.2,18.8,100,51,95,0.20,0.20,16.4,36.4,0.0,0.00
2022-03-16T02:00,18.0,18.3,100,51,98,0.20,0.20,17.3,35.3,0.0,0.00
2022-03-16T03:00,18.4,18.7,96,51,96,0.10,0.10,17.5,36.7,0.0,0.00
2022-03-16T04:00,18.5,18.8,95,51,50,0.10,0.10,17.0,36.0,0.0,0.00
2022-03-16T05:00,18.5,18.8,94,2,54,0.00,0.00,16.4,34.6,0.0,0.00
2022-03-16T06:00,18.4,18.6,94,2,61,0.00,0.00,16.1,33.5,1.0,0.00
2022-03-16T07:00,19.0,19.3,93,1,32,0.00,0.00,17.9,36.4,91.0,3600.00
2022-03-16T08:00,20.1,20.7,90,51,98,0.10,0.10,17.2,40.0,259.0,3600.00
2022-03-16T09:00,20.5,20.7,88,51,100,0.30,0.30,19.2,41.4,276.0,2225.94
2022-03-16T10:00,20.9,21.5,88,51,100,0.30,0.30,17.9,43.2,404.0,3600.00
2022-03-16T11:00,21.9,22.5,83,51,90,0.20,0.20,18.5,45.7,536.0,3600.00
2022-03-16T12:00,22.4,24.1,86,51,87,0.20,0.20,18.8,44.6,684.0,3600.00
2022-03-16T13:00,22.7,24.1,81,51,55,0.20,0.20,15.1,45.0,566.0,3600.00
2022-03-16T14:00,23.1,24.7,78,51,65,0.40,0.40,15.2,36.7,615.0,3600.00
2022-03-16T15:00,23.3,25.1,79,51,58,0.10,0.10,12.2,36.4,530.0,3600.00
2022-03-16T16:00,23.3,25.0,78,3,100,0.00,0.00,11.7,31.3,407.0,3600.00
2022-03-16T17:00,22.5,24.2,80,51,61,0.40,0.40,10.9,31.0,194.0,3600.00
2022-03-16T18:00,21.2,23.6,88,51,59,0.10,0.10,7.9,23.4,59.0,3600.00
2022-03-16T19:00,20.5,22.2,92,51,58,0.10,0.10,12.2,23.8,0.0,0.00
2022-03-16T20:00,20.0,21.8,94,2,67,0.00,0.00,10.4,24.1,0.0,0.00
2022-03-16T21:00,19.8,21.2,93,1,49,0.00,0.00,12.5,23.8,0.0,0.00
2022-03-16T22:00,20.5,22.3,93,51,29,0.10,0.10,12.2,27.0,0.0,0.00
2022-03-16T23:00,20.3,22.4,94,2,73,0.00,0.00,9.5,24.1,0.0,0.00
2022-03-17T00:00,19.8,21.4,95,51,64,0.10,0.10,11.9,23.0,0.0,0.00
2022-03-17T01:00,19.3,20.8,96,51,66,0.30,0.30,12.0,23.8,0.0,0.00
2022-03-17T02:00,19.0,20.1,96,51,43,0.10,0.10,13.6,27.0,0.0,0.00
2022-03-17T03:00,19.2,19.9,93,1,25,0.00,0.00,15.3,29.9,0.0,0.00
2022-03-17T04:00,19.1,20.2,94,1,30,0.00,0.00,13.1,30.2,0.0,0.00
2022-03-17T05:00,19.0,20.2,94,1,30,0.00,0.00,11.8,25.9,0.0,0.00
2022-03-17T06:00,19.2,20.4,92,1,33,0.00,0.00,11.6,23.0,1.0,0.00
2022-03-17T07:00,20.0,21.3,92,3,86,0.00,0.00,12.7,25.9,83.0,3600.00
2022-03-17T08:00,21.1,22.5,86,1,31,0.00,0.00,13.6,31.3,245.0,3600.00
2022-03-17T09:00,22.4,23.2,79,1,49,0.00,0.00,16.2,36.7,391.0,3600.00
2022-03-17T10:00,22.6,24.4,84,51,43,0.10,0.10,13.8,36.7,537.0,3600.00
2022-03-17T11:00,24.0,26.4,77,51,36,0.20,0.20,13.4,33.8,673.0,3600.00
2022-03-17T12:00,24.6,27.8,73,51,20,0.30,0.30,12.0,32.8,792.0,3600.00
2022-03-17T13:00,24.9,28.0,71,0,14,0.00,0.00,12.6,32.8,807.0,3600.00
2022-03-17T14:00,24.7,27.5,71,1,22,0.00,0.00,12.9,33.8,776.0,3600.00
2022-03-17T15:00,24.4,26.4,72,1,33,0.00,0.00,11.9,33.1,632.0,3600.00
2022-03-17T16:00,24.0,25.9,73,3,100,0.00,0.00,10.7,29.9,466.0,3600.00
2022-03-17T17:00,23.5,25.4,77,3,100,0.00,0.00,10.6,25.9,260.0,3600.00
2022-03-17T18:00,22.4,24.6,82,3,100,0.00,0.00,8.6,22.3,59.0,3532.64
2022-03-17T19:00,21.9,24.3,85,2,77,0.00,0.00,7.6,16.2,0.0,0.00
2022-03-17T20:00,21.4,24.1,88,3,95,0.00,0.00,5.0,13.3,0.0,0.00
2022-03-17T21:00,20.7,23.5,91,51,100,0.10,0.10,4.4,9.7,0.0,0.00
2022-03-17T22:00,20.0,22.2,91,51,100,0.10,0.10,6.9,8.3,0.0,0.00
2022-03-17T23:00,20.3,23.1,91,51,68,0.20,0.20,3.2,10.1,0.0,0.00
2022-03-18T00:00,20.0,22.7,93,51,84,0.30,0.30,3.9,11.2,0.0,0.00
2022-03-18T01:00,20.1,22.8,92,51,56,0.10,0.10,4.6,7.6,0.0,0.00
2022-03-18T02:00,19.9,22.4,94,51,57,0.20,0.20,5.4,14.4,0.0,0.00
2022-03-18T03:00,19.8,22.3,94,1,43,0.00,0.00,4.7,9.7,0.0,0.00
2022-03-18T04:00,19.4,21.3,95,2,56,0.00,0.00,8.4,14.8,0.0,0.00
2022-03-18T05:00,18.9,20.5,96,1,41,0.00,0.00,9.8,18.4,0.0,0.00
2022-03-18T06:00,18.9,20.3,95,0,18,0.00,0.00,10.5,19.8,0.0,0.00
2022-03-18T07:00,19.8,21.6,94,0,18,0.00,0.00,10.0,19.8,84.0,3600.00
2022-03-18T08:00,21.2,23.5,90,0,12,0.00,0.00,9.0,21.2,286.0,3600.00
2022-03-18T09:00,22.2,24.2,82,51,25,0.10,0.10,9.3,23.8,470.0,3600.00
2022-03-18T10:00,22.3,24.8,82,51,32,0.20,0.20,10.4,26.6,650.0,3600.00
2022-03-18T11:00,23.8,26.7,73,51,34,0.30,0.30,10.4,27.7,758.0,3600.00
2022-03-18T12:00,24.4,27.1,69,51,47,0.30,0.30,12.3,31.3,805.0,3600.00
2022-03-18T13:00,24.4,26.7,69,51,50,0.20,0.20,15.1,37.1,814.0,3600.00
2022-03-18T14:00,24.2,25.3,67,2,74,0.00,0.00,16.4,38.9,665.0,3600.00
2022-03-18T15:00,24.0,24.5,67,2,61,0.00,0.00,16.8,41.0,600.0,3600.00
2022-03-18T16:00,23.5,23.8,67,2,52,0.00,0.00,14.6,39.2,423.0,3600.00
2022-03-18T17:00,22.9,24.0,72,1,32,0.00,0.00,11.4,35.6,260.0,3600.00
2022-03-18T18:00,21.7,22.8,77,1,39,0.00,0.00,11.1,24.5,66.0,3459.28
2022-03-18T19:00,21.2,22.5,81,1,45,0.00,0.00,10.5,22.0,0.0,0.00
2022-03-18T20:00,21.0,22.4,83,2,52,0.00,0.00,9.8,20.2,0.0,0.00
2022-03-18T21:00,20.8,22.4,85,2,50,0.00,0.00,9.5,18.4,0.0,0.00
2022-03-18T22:00,20.8,22.1,83,3,100,0.00,0.00,10.5,18.4,0.0,0.00
2022-03-18T23:00,20.4,22.0,87,3,91,0.00,0.00,8.8,20.2,0.0,0.00
2022-03-19T00:00,20.3,22.2,89,1,46,0.00,0.00,8.1,16.6,0.0,0.00
2022-03-19T01:00,19.9,21.6,89,1,42,0.00,0.00,8.8,16.6,0.0,0.00
2022-03-19T02:00,19.4,20.2,87,1,46,0.00,0.00,11.3,21.2,0.0,0.00
2022-03-19T03:00,19.4,19.6,81,2,53,0.00,0.00,12.8,25.2,0.0,0.00
2022-03-19T04:00,19.6,19.6,78,1,20,0.00,0.00,13.5,27.4,0.0,0.00
2022-03-19T05:00,19.5,19.4,79,51,32,0.10,0.10,13.5,28.8,0.0,0.00
2022-03-19T06:00,19.2,19.1,79,51,45,0.10,0.10,13.8,27.4,0.0,0.00
2022-03-19T07:00,20.0,20.1,81,51,21,0.10,0.10,15.0,31.3,87.0,3600.00
2022-03-19T08:00,21.4,21.7,77,51,43,0.10,0.10,14.8,33.5,272.0,3600.00
2022-03-19T09:00,22.4,22.4,74,51,54,0.20,0.20,18.6,40.3,454.0,3600.00
2022-03-19T10:00,22.9,23.2,72,51,91,0.40,0.40,17.6,45.0,575.0,3600.00
2022-03-19T11:00,23.8,24.8,70,51,41,0.20,0.20,16.2,40.0,629.0,3600.00
2022-03-19T12:00,24.6,26.5,69,1,25,0.00,0.00,16.3,41.4,751.0,3600.00
2022-03-19T13:00,24.5,26.0,70,51,42,0.10,0.10,18.8,44.6,767.0,3600.00
2022-03-19T14:00,22.7,22.6,76,53,71,0.60,0.60,22.8,52.2,588.0,3600.00
2022-03-19T15:00,22.2,22.1,80,53,87,0.90,0.90,22.7,52.2,431.0,3600.00
2022-03-19T16:00,21.8,22.8,89,53,45,0.60,0.60,19.1,48.2,326.0,3600.00
2022-03-19T17:00,22.0,22.9,87,51,80,0.20,0.20,19.5,41.8,160.0,3600.00
2022-03-19T18:00,21.2,21.3,85,51,46,0.10,0.10,21.2,43.6,36.0,2572.44
2022-03-19T19:00,20.5,20.5,87,51,39,0.20,0.20,21.5,46.1,0.0,0.00
2022-03-19T20:00,20.0,19.6,85,1,28,0.00,0.00,21.4,44.6,0.0,0.00
2022-03-19T21:00,19.6,18.8,81,1,26,0.00,0.00,21.0,45.4,0.0,0.00
2022-03-19T22:00,20.1,18.2,69,2,62,0.00,0.00,22.9,46.8,0.0,0.00
2022-03-19T23:00,19.2,17.7,74,0,4,0.00,0.00,20.7,48.2,0.0,0.00
2022-03-20T00:00,18.9,17.4,76,0,13,0.00,0.00,20.0,43.6,0.0,0.00
2022-03-20T01:00,18.2,16.9,76,0,14,0.00,0.00,17.6,41.8,0.0,0.00
2022-03-20T02:00,18.0,16.4,75,0,0,0.00,0.00,18.4,39.6,0.0,0.00
2022-03-20T03:00,17.8,16.4,75,0,2,0.00,0.00,16.4,39.2,0.0,0.00
2022-03-20T04:00,17.6,16.3,73,0,1,0.00,0.00,15.1,35.3,0.0,0.00
2022-03-20T05:00,17.9,16.3,72,1,28,0.00,0.00,16.1,34.2,0.0,0.00
2022-03-20T06:00,18.0,16.5,71,0,7,0.00,0.00,15.8,34.9,0.0,0.00
2022-03-20T07:00,18.6,17.4,71,0,14,0.00,0.00,15.6,34.6,91.0,3600.00
2022-03-20T08:00,20.1,18.9,67,0,15,0.00,0.00,16.7,37.1,309.0,3600.00
2022-03-20T09:00,21.2,19.8,61,0,0,0.00,0.00,17.2,41.0,525.0,3600.00
2022-03-20T10:00,22.5,22.3,60,0,0,0.00,0.00,17.2,40.7,724.0,3600.00
2022-03-20T11:00,23.9,24.7,57,0,0,0.00,0.00,16.0,42.1,843.0,3600.00
2022-03-20T12:00,24.6,26.0,54,0,0,0.00,0.00,14.9,39.2,909.0,3600.00
2022-03-20T13:00,25.1,26.7,54,0,0,0.00,0.00,13.7,36.7,903.0,3600.00
2022-03-20T14:00,25.2,26.3,53,0,4,0.00,0.00,14.6,35.3,823.0,3600.00
2022-03-20T15:00,24.9,24.8,54,0,3,0.00,0.00,16.4,38.2,683.0,3600.00
2022-03-20T16:00,23.5,23.0,64,0,1,0.00,0.00,18.9,42.8,494.0,3600.00
2022-03-20T17:00,22.8,22.6,68,0,0,0.00,0.00,17.4,42.8,270.0,3600.00
2022-03-20T18:00,22.1,22.0,71,0,0,0.00,0.00,16.7,36.4,64.0,3313.07
2022-03-20T19:00,21.9,21.9,73,0,0,0.00,0.00,16.6,33.8,0.0,0.00
2022-03-20T20:00,21.1,21.9,81,0,6,0.00,0.00,14.1,33.5,0.0,0.00
2022-03-20T21:00,20.2,20.9,84,0,4,0.00,0.00,13.2,28.8,0.0,0.00
