event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
1AvGZbgGkRYiaBw,Palace of Dreams Guided Tours,2026-07-16,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-16-07-2026/event/1300635BF0B09EB2,ticketmaster,2026
1AvGZbgGkRVOB1Y,Palace of Dreams Guided Tours,2026-07-16,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-16-07-2026/event/1300635BF483A2B0,ticketmaster,2026
1AvGZbgGkRYiaBV,Palace of Dreams Guided Tours,2026-07-17,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-17-07-2026/event/1300635BF0B09EB4,ticketmaster,2026
1AvGZbgGkRVOB1S,Palace of Dreams Guided Tours,2026-07-17,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-17-07-2026/event/1300635BF483A2B3,ticketmaster,2026
1AvGZbgGkRYiaBM,Palace of Dreams Guided Tours,2026-07-20,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-20-07-2026/event/1300635BF0B09EB7,ticketmaster,2026
1AvGZbgGkRVOB1g,Palace of Dreams Guided Tours,2026-07-20,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-20-07-2026/event/1300635BF483A2B5,ticketmaster,2026
1AvGZbgGkRYiaBy,Palace of Dreams Guided Tours,2026-07-21,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-21-07-2026/event/1300635BF0B09EB9,ticketmaster,2026
1AvGZbgGkRVOB1M,Palace of Dreams Guided Tours,2026-07-21,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-21-07-2026/event/1300635BF483A2B7,ticketmaster,2026
1AvGZbgGkRYiaBD,Palace of Dreams Guided Tours,2026-07-22,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-22-07-2026/event/1300635BF0B09EBB,ticketmaster,2026
1AvGZbgGkRVOB1y,Palace of Dreams Guided Tours,2026-07-22,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-22-07-2026/event/1300635BF483A2B9,ticketmaster,2026
1AvGZbgGkRYiaBW,Palace of Dreams Guided Tours,2026-07-23,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-23-07-2026/event/1300635BF0B09EBD,ticketmaster,2026
1AvGZbgGkRVOB1D,Palace of Dreams Guided Tours,2026-07-23,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-23-07-2026/event/1300635BF483A2BB,ticketmaster,2026
1AvGZbgGkRYiaDv,Palace of Dreams Guided Tours,2026-07-24,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-24-07-2026/event/1300635BF0B09EC1,ticketmaster,2026
1AvGZbgGkRVOB1W,Palace of Dreams Guided Tours,2026-07-24,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-24-07-2026/event/1300635BF483A2BD,ticketmaster,2026
1AvGZbgGkRYiaDd,Palace of Dreams Guided Tours,2026-07-27,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-27-07-2026/event/1300635BF0B09EC3,ticketmaster,2026
1AvGZbgGkRVOB1T,Palace of Dreams Guided Tours,2026-07-27,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-27-07-2026/event/1300635BF483A2BF,ticketmaster,2026
1AvGZbgGkRYi_Da,Palace of Dreams Guided Tours,2026-07-30,10:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-30-07-2026/event/1300635BF0B19EC9,ticketmaster,2026
1AvGZbgGkRV-15k,Palace of Dreams Guided Tours,2026-07-30,13:00:00,offsale,"State Theatre, Sydney",Sydney,NSW,49 Market Street,-33.870824,151.207907,Miscellaneous,Undefined,Undefined,,,https://www.ticketmaster.com.au/palace-of-dreams-guided-tours-sydney-30-07-2026/event/1300635BF484A2C6,ticketmaster,2026
