event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
LvZ18QLRBahoO_ZZv4A_d,Snowtopia - Liverpool,2026-07-08,15:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_7,Snowtopia - Liverpool,2026-07-09,09:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_A,Snowtopia - Liverpool,2026-07-09,10:30:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_k,Snowtopia - Liverpool,2026-07-09,12:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_6,Snowtopia - Liverpool,2026-07-09,13:30:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_F,Snowtopia - Liverpool,2026-07-09,15:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_a,Snowtopia - Liverpool,2026-07-10,09:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_1,Snowtopia - Liverpool,2026-07-10,10:30:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_5,Snowtopia - Liverpool,2026-07-10,12:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_G,Snowtopia - Liverpool,2026-07-10,13:30:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_u,Snowtopia - Liverpool,2026-07-10,15:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_C,Snowtopia - Liverpool,2026-07-11,09:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_2,Snowtopia - Liverpool,2026-07-11,10:30:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_8,Snowtopia - Liverpool,2026-07-11,12:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_o,Snowtopia - Liverpool,2026-07-11,13:30:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
LvZ18QLRBahoO_ZZv4A_3,Snowtopia - Liverpool,2026-07-11,15:00:00,onsale,Woodward Park,Liverpool,NSW,Hoxton Park Rd,-33.92748686,150.91584472,Undefined,,,,,https://www.universe.com/events/snowtopia-liverpool-tickets-HGX074?ref=ticketmaster,ticketmaster,2026
