event_id,name,date,time,status,venue,city,state,address,latitude,longitude,category,genre,sub_genre,min_price,max_price,url,source,year
17a8v0G653__3Pg,Sydney Swans v Port Adelaide - RED ZONE,2026-08-08,16:15:00,onsale,Sydney Cricket Ground,Moore Park,NSW,Driver Avenue,-33.889832,151.223348,Sports,Football,AFL,,,https://www.ticketmaster.com.au/sydney-swans-v-port-adelaide-red-moore-park-08-08-2026/event/250064B499652975,ticketmaster,2026
17a8v0G65K3ck3c,Sydney Swans v Port Adelaide,2026-08-08,16:15:00,onsale,Sydney Cricket Ground,Moore Park,NSW,Driver Avenue,-33.889832,151.223348,Sports,Football,AFL,,,https://www.ticketmaster.com.au/sydney-swans-v-port-adelaide-moore-park-08-08-2026/event/250064B4D2B464AD,ticketmaster,2026
1AefZ_7GkHFdpw1,2026 NRL Telstra Premiership - Rabbitohs v Eels (Round 23),2026-08-08,19:35:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-rabbitohs-v-sydney-08-08-2026/event/2500644F080D6C8A,ticketmaster,2026
1APZkCaGkd137Jc,Chelsea F.C. Women Open Training,2026-08-11,18:00:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Soccer,Soccer,,,https://www.ticketmaster.com.au/chelsea-fc-women-open-training-sydney-11-08-2026/event/25006389CA4849AD,ticketmaster,2026
1APZkCdGkdLDEHu,Chelsea F.C. Women v A-League All Stars Women,2026-08-12,19:45:00,onsale,Allianz Stadium,Sydney,NSW,Moore Park Rd,-33.888345,151.226623,Sports,Soccer,Soccer,,,https://www.ticketmaster.com.au/chelsea-fc-women-v-aleague-all-sydney-12-08-2026/event/25006383DFEE7F0D,ticketmaster,2026
1AefZbzGkTuoPu0, 2026 NRL Telstra Premiership Penrith Panthers v Roosters (Round 24),2026-08-13,19:50:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-penrith-panthers-parramatta-13-08-2026/event/2500638FCD465364,ticketmaster,2026
1AvGZ_eGkUYJPjO,2026 NRL Telstra Premiership Sea Eagles v Dolphins (Round 24),2026-08-14,18:00:00,onsale,4 Pines Park,Brookvale,NSW,Pittwater Road,-33.761176,151.276451,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-sea-eagles-brookvale-14-08-2026/event/1300642DB09A5720,ticketmaster,2026
15efZ_71A8o-x,2026 NRL Telstra Premiership Bulldogs v Rabbitohs (Round 24),2026-08-14,20:00:00,onsale,Accor Stadium,Sydney Olympic Park,NSW,15 Edwin Flack Avenue,-33.848603,151.061717,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-bulldogs-v-sydney-olympic-park-14-08-2026/event/2500644285411862,ticketmaster,2026
17a8v0G61xGaogB,The Rosebud Day,2026-08-15,10:30:00,onsale,Rosehill Gardens Racecourse,Rosehill,NSW,James Ruse Dr,-33.822586,151.023369,Sports,Equestrian,Horse Racing,,,https://www.ticketmaster.com.au/the-rosebud-day-rosehill-15-08-2026/event/250064A88C251D7A,ticketmaster,2026
1AefZ_eGkTl5aKH,2026 NRL Telstra Premiership - Parramatta Eels v Cowboys (Round 24),2026-08-15,17:30:00,onsale,CommBank Stadium,Parramatta,NSW,11-13 O'Connell Street,-33.808133,150.999678,Sports,Rugby,Rugby League,,,https://www.ticketmaster.com.au/2026-nrl-telstra-premiership-parramatta-eels-parramatta-15-08-2026/event/2500642FEB2C94FC,ticketmaster,2026
